报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),47848,129165,88258,51898,23380,85575,60890,39388,18384,82879,60200,41140,19793,83697,60350,38227,15738,64297,46209,29664,13151,54856,40830,25961,11981,62363,31374,46736,33326,37120,
营业收入(万元),47848,129165,88258,51898,23380,85575,60890,39388,18384,82879,60200,41140,19793,83697,60350,38227,15738,64297,46209,29664,13151,54856,40830,25961,11981,62363,31374,46736,33326,37120,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),42060,112408,76297,44896,20750,75549,53595,34621,16008,74489,53651,35922,17249,73028,52534,33127,13746,55934,40296,25407,11484,47867,36125,22463,10517,55945,28035,41318,29157,34305,
营业成本(万元),33990,91834,61182,35911,16131,60656,43398,28366,13643,61224,44464,30332,14751,60740,43383,27277,11267,46838,33830,21556,9855,40635,30932,19372,9216,48698,24670,34855,24511,29292,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),376,988,719,396,174,830,410,252,110,573,374,227,90,391,249,159,74,339,205,132,82,270,200,130,50,257,100,157,132,52,
销售费用(万元),3542,9131,6372,3668,1630,5907,3779,1743,815,3400,2485,1514,753,3332,2521,1454,592,2459,1743,1167,476,1924,1445,805,353,1965,979,1895,1590,2237,
管理费用(万元),2951,8247,5923,3781,1965,7322,5579,4007,1844,8180,5742,3529,1717,7457,5816,3961,1702,5525,4073,2398,1003,4056,2888,1513,536,3676,1684,3317,2205,1617,
财务费用(万元),577,807,506,241,86,-30,38,-5,68,246,207,272,106,414,213,72,56,275,184,106,67,596,532,509,361,1160,491,670,624,920,
资产减值损失(万元),625,1402,1595,900,764,865,391,258,-472,866,379,48,-168,695,351,206,56,498,261,48,--,386,128,133,--,189,111,425,95,188,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),35,35,38,50,60,-56,-16,-11,-7,-7,-8,--,--,1,1,--,--,1,1,--,--,1,1,--,--,1,--,-4,1,1,
对联营企业和合营企业的投资收益(万元),35,34,37,50,60,-57,-17,-11,-9,-7,-9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5839,17186,11998,7051,2689,9969,7278,4756,2368,8383,6541,5219,2544,10670,7817,5100,1991,8364,5914,4257,1666,6990,4705,3498,1464,6419,3339,5414,4171,2816,
营业外收入(万元),1,12,237,192,23,324,194,143,113,522,384,362,67,444,416,384,353,225,176,141,121,598,474,446,52,376,208,399,181,472,
营业外支出(万元),44,23,18,18,14,34,16,5,8,155,92,72,44,474,297,181,74,360,222,144,61,287,175,114,51,290,142,219,164,227,
非流动资产处置损失(万元),--,--,--,--,--,10,8,--,10,18,13,13,--,12,--,0,--,17,--,0,--,6,--,1,--,6,--,5,2,5,
利润总额(万元),5797,17175,12217,7225,2699,10259,7457,4894,2473,8750,6833,5508,2567,10640,7937,5302,2270,8229,5867,4254,1727,7301,5004,3829,1465,6505,3405,5593,4187,3061,
所得税费用(万元),1014,2952,2121,1222,335,1885,1362,745,460,1774,1139,891,459,2086,1507,853,354,1394,934,688,285,1314,844,636,258,1168,610,978,905,783,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4783,14223,10096,6003,2364,8374,6094,4149,2014,6976,5693,4618,2108,8554,6430,4449,1916,6835,4934,3565,1441,5987,4160,3194,1207,5337,2795,4615,3282,2278,
归属于母公司所有者的净利润(万元),4673,14028,10034,6021,2361,8298,6048,4121,2015,6576,5416,4464,2027,8197,6193,4324,1885,6760,4863,3515,1408,5853,4044,3105,1167,5180,2722,4441,3117,2150,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),110,195,62,-18,4,76,46,28,-2,400,277,154,81,357,237,125,30,74,71,50,33,134,117,89,40,156,73,174,165,128,
基本每股收益,0.09,0.27,0.19,0.21,0.08,0.28,0.21,0.14,0.07,0.22,0.18,0.15,0.15,0.62,0.46,0.32,0.14,0.51,0.36,0.26,0.21,0.98,0.73,0.59,0.23,1.04,0.54,0.89,0.62,0.43,
稀释每股收益,0.09,0.27,0.19,0.21,0.08,0.28,0.21,0.14,0.07,0.22,0.18,0.15,0.15,0.62,0.46,0.32,0.14,0.51,0.36,0.26,0.21,0.98,0.73,0.59,--,1.04,0.54,0.89,0.62,0.43,
