报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),34948,34758,34753,205644,179699,113498,17994,850814,898106,556295,117929,804917,739599,367936,90635,440777,271369,696,179,2506,1854,1411,377,3681,1996,1567,863,5151,4025,2739,1434,5806,4004,2640,1146,6535,4374,2831,1159,7988,6588,4378,1884,12399,9605,7500,2350,
营业收入(万元),34948,34758,34753,205644,179699,113498,17994,850814,898106,556295,117929,804917,739599,367936,90635,440777,271369,696,179,2506,1854,1411,377,3681,1996,1567,863,5151,4025,2739,1434,5806,4004,2640,1146,6535,4374,2831,1159,7988,6588,4378,1884,12399,9605,7500,2350,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
营业总成本(万元),46013,42421,38644,240270,188820,118720,20071,861960,886846,545503,118625,779642,723077,359109,90777,428291,266247,2419,1103,8126,6182,4773,1771,10104,6935,4983,2249,12691,8989,6050,3104,16289,9847,6612,3146,13585,10181,6793,3043,23452,15613,10678,4618,30329,19315,15191,5401,
营业成本(万元),34991,34795,34798,209070,179536,113625,17955,843816,880278,540524,116518,765868,714345,352589,87134,415194,256753,1146,547,4229,3202,2326,1128,5839,3958,2610,1379,7537,5830,3913,1980,8493,6086,3999,2002,8137,6168,4150,1979,10154,8155,5674,2866,13996,11047,8448,2798,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,16,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
营业税金及附加(万元),33,22,12,40,-57,-57,-59,994,685,466,62,347,178,119,84,344,71,25,7,87,60,45,13,128,77,62,29,187,138,96,49,199,171,91,72,223,149,95,39,265,216,143,51,243,169,120,46,
销售费用(万元),111,83,43,440,324,151,95,1386,843,269,164,595,418,224,135,977,841,79,41,218,154,113,72,655,537,440,251,1360,970,638,302,1393,978,686,306,1522,1139,739,351,1203,1101,670,330,2503,1859,1240,409,
管理费用(万元),1768,1139,734,3312,2190,1463,806,4005,2814,2032,737,5830,3780,2953,952,5635,3915,370,140,1031,657,477,245,1235,840,646,273,992,805,568,353,1038,709,461,202,1127,972,631,122,767,1127,842,405,2807,1445,1035,356,
财务费用(万元),9114,6382,3058,10207,6827,3538,1274,3680,2226,2212,1144,5104,4693,3526,2336,5047,3696,764,367,1635,1042,725,317,1582,1158,781,317,1657,1247,835,419,3692,1649,1121,564,2514,1752,1177,551,9453,5055,3381,966,6024,2551,2042,1791,
资产减值损失(万元),-5,--,--,17202,--,--,--,8078,--,--,--,1899,-337,-302,135,1095,970,35,--,926,1066,1079,-3,648,365,436,--,958,--,--,--,1474,254,254,0,60,0,0,--,1608,-31,-31,0,4755,2243,2306,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,-202,-22,--,-10,-10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
投资收益(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,10,10,860,--,--,--,--,--,192,--,--,--,467,235,143,92,3647,673,406,113,495,378,269,100,629,520,406,140,331,510,321,-65,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,406,--,--,--,231,--,0,0,0,0,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
营业利润(万元),-11064,-7663,-3891,-34626,-9121,-5222,-2077,-11146,11260,10792,-696,25275,16320,8805,-142,12486,5122,-863,-924,-5620,-4327,-3362,-1395,-6232,-4938,-3416,-1386,-7073,-4729,-3168,-1578,-6835,-5171,-3566,-1887,-6555,-5429,-3693,-1783,-14835,-8505,-5894,-2595,-17598,-9199,-7370,-3116,
营业外收入(万元),154,154,--,219,179,17,13,245,74,44,--,72,7,8,3,623,503,664,--,239,116,114,--,2,1,0,26,7888,13,13,13,18,0,0,--,6977,79,78,0,17727,141,141,0,13,1,0,0,
营业外支出(万元),640,-21,171,5468,134,124,0,4308,25,24,22,20,1,1,--,46,12,22,12,50,5,2,0,47,45,47,0,323,59,58,4,62,35,35,6,55,21,17,-3,800,49,48,1,383,114,110,46,
非流动资产处置损失(万元),--,66,--,4650,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,-3,0,0,48,0,0,95,110,0,
利润总额(万元),-11549,-7488,-4062,-39876,-9075,-5329,-2064,-15209,11308,10812,-718,25328,16326,8812,-139,13063,5613,-220,-936,-5431,-4216,-3250,-1395,-6277,-4983,-3464,-1360,492,-4775,-3213,-1569,-6879,-5207,-3601,-1894,366,-5371,-3632,-1780,2093,-8413,-5801,-2596,-17968,-9312,-7480,-3162,
所得税费用(万元),--,0,--,549,--,--,-56,332,1691,1739,--,4103,3445,1904,29,1885,834,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,4,2,1,14,12,10,10,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,
净利润(万元),-11549,-7488,-4062,-40425,-9075,-5329,-2009,-15542,9617,9073,-718,21225,12881,6907,-168,11178,4779,-220,-936,-5431,-4216,-3250,-1395,-6277,-4983,-3464,-1360,492,-4775,-3213,-1569,-6879,-5207,-3601,-1894,366,-5371,-3632,-1780,2087,-8417,-5803,-2597,-17982,-9324,-7490,-3172,
归属于母公司所有者的净利润(万元),-11549,-7488,-4062,-40425,-9075,-5329,-2009,-15542,9617,9073,-718,21225,12871,6930,-168,11178,4779,-193,-913,-5149,-3984,-3038,-1355,-6066,-4862,-3378,-1327,664,-4731,-3183,-1554,-6692,-5118,-3528,-1851,353,-5260,-3555,-1736,2450,-8281,-5701,-2557,-17752,-9130,-7309,-3042,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,10,-23,--,--,--,-27,-23,-282,-232,-212,-40,-211,-122,-86,-33,-172,-44,-30,-16,-187,-89,-73,-43,12,-111,-77,-44,-363,-136,-102,-39,-230,-194,-181,-51,
基本每股收益,-0.21,-0.14,-0.07,-0.68,-0.17,-0.1,-0.04,-0.29,0.18,0.17,-0.01,0.39,0.24,0.13,-0,0.27,0.09,-0.01,-0.05,-0.27,-0.21,-0.16,-0.07,-0.31,-0.25,-0.18,-0.07,0.03,-0.25,-0.17,-0.08,-0.35,-0.26,-0.18,-0.1,0.02,-0.27,-0.18,-0.09,0.13,-0.42,-0.3,-0.13,-0.92,-0.47,-0.37,-0.16,
稀释每股收益,-0.21,-0.14,-0.07,-0.68,-0.17,-0.1,-0.04,-0.29,0.18,0.17,-0.01,0.39,0.24,0.13,-0,0.27,0.09,-0.01,-0.05,-0.27,-0.21,-0.16,-0.07,-0.31,-0.25,-0.18,-0.07,0.03,-0.25,-0.17,-0.08,-0.35,-0.26,-0.18,-0.1,0.02,-0.27,-0.18,-0.09,0.13,-0.42,-0.3,-0.13,-0.92,-0.47,-0.37,-0.16,
