报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),4382,56429,34599,21153,4826,52111,29922,18236,3978,43790,22185,13407,2411,36833,17330,8034,30809,25659,19571,
营业收入(万元),4382,56429,34599,21153,4826,52111,29922,18236,3978,43790,22185,13407,2411,36833,17330,8034,30809,25659,19571,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),6625,54175,35231,23031,7421,50033,30359,20117,6553,41345,22327,14915,4898,33351,19070,10226,27630,22657,17140,
营业成本(万元),2406,33716,19956,12921,2657,30435,17593,11410,2164,25916,12703,8338,1307,22062,11168,5057,18941,15595,11562,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),11,218,102,65,5,250,214,87,2,401,198,47,1,170,114,6,309,248,428,
销售费用(万元),1260,5047,3589,2686,1414,4332,3437,2405,1385,4125,2858,1970,1161,3227,2325,1503,2539,2040,1789,
管理费用(万元),2805,13157,10103,6389,3107,12645,8076,5383,2837,8986,5822,4070,2306,6792,4761,3189,5084,4103,3071,
财务费用(万元),214,996,871,478,197,826,640,435,132,820,539,338,116,746,481,285,401,372,140,
资产减值损失(万元),-71,1040,610,491,41,1544,398,398,34,1098,206,151,7,355,222,186,356,299,151,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-2243,3507,-632,-1877,-2595,2078,-437,-1881,-2575,2445,-141,-1508,-2486,3482,-1741,-2191,3179,3002,2430,
营业外收入(万元),6,12,552,480,37,1100,503,367,16,1843,105,73,57,775,583,536,545,131,113,
营业外支出(万元),--,6,3,3,2,19,11,1,1,10,--,--,--,1,1,1,4,4,11,
非流动资产处置损失(万元),--,--,--,--,--,1,--,--,1,--,--,--,--,1,1,1,1,4,1,
利润总额(万元),-2237,3513,-83,-1400,-2560,3159,55,-1516,-2560,4278,-36,-1435,-2430,4256,-1159,-1656,3719,3129,2533,
所得税费用(万元),-340,232,-35,-222,-404,60,-5,-202,-371,374,-56,-204,-347,497,-174,-229,230,534,383,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-1898,3281,-48,-1178,-2156,3099,60,-1314,-2189,3904,20,-1231,-2083,3758,-986,-1428,3489,2595,2150,
归属于母公司所有者的净利润(万元),-1824,3321,167,-1054,-2091,3001,131,-1171,-2103,3824,-232,-1224,-2030,3534,-882,-1396,3310,2460,2150,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-74,-40,-215,-124,-66,98,-71,-143,-86,80,252,-7,-53,224,-103,-32,180,134,--,
基本每股收益,-0.27,0.49,0.02,-0.15,-0.31,0.45,0.02,-0.18,-0.33,0.65,0,-0.24,-0.41,0.71,-0.2,-0.28,0.66,0.49,0.43,
稀释每股收益,-0.27,0.49,0.02,-0.15,-0.31,0.45,0.02,-0.18,-0.33,0.65,0,-0.24,-0.41,0.71,-0.2,-0.28,0.66,0.49,0.43,
