报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),128003,161336,158956,559243,419650,235116,163296,524596,351455,205536,101839,295477,192140,134242,43610,180938,135026,88068,42379,87925,29947,21699,8198,47531,29680,21454,8313,48501,23079,15108,6547,30993,15617,8847,5050,17299,12457,5064,2601,13233,8234,5728,3217,13016,5305,5358,1334,11217,5079,2828,1287,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,2035,1818,522,306,4719,1582,1043,295,6231,992,678,201,5108,3588,711,318,4348,2013,1454,869,5952,306,1416,--,6589,--,492,--,
利息收入(万元),30148,26013,14116,49822,24859,22404,5997,32651,29344,26029,14460,26600,17033,12382,4356,15865,10870,7057,3072,8809,4691,2811,1401,3174,2732,1663,473,610,30,28,27,21,2,2,1,3,2,1,1,3,4,4,0,648,588,588,311,1675,1532,1064,498,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),240743,206139,190629,527950,366343,235656,156908,452411,288586,189346,90556,233134,167181,97311,39117,166824,123073,80305,38937,79115,25256,18888,6797,42322,25130,19269,7534,43172,21468,14037,6225,24741,14623,8167,4849,12188,8867,4352,2282,8882,6216,4271,2348,6417,4411,3353,2207,2954,2933,1271,773,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,112,--,--,--,763,
营业总成本(万元),144536,37243,18086,89125,68329,45575,27272,122336,56363,34384,20714,64913,39068,28381,16160,42976,25570,14939,8950,48453,11314,6998,2538,38925,13744,7829,2232,23078,9959,6488,2728,19213,6433,4215,2347,13639,9479,3683,2120,11328,5740,4112,1840,10915,4722,4918,1319,15487,4623,2766,1233,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,1892,1641,755,325,3244,2052,1682,370,5315,728,487,172,4174,3309,505,288,1438,880,558,202,1925,411,1412,--,2544,477,302,--,
利息支出(万元),26737,19479,7364,37219,17500,11863,3040,14883,10049,5904,2227,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,187,392,187,1297,2810,1415,919,405,
手续费及佣金支出(万元),895,895,423,--,--,--,--,797,334,334,--,1359,572,517,--,3199,125,--,--,4888,2932,1892,253,4889,3027,1957,19,337,319,19,--,783,671,300,294,1306,1204,270,59,566,285,192,--,--,--,--,--,197,197,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,160,--,--,--,189,
营业税金及附加(万元),2035,1714,1475,4641,3127,2232,1319,9741,8450,7566,6883,15700,10475,6213,2453,10331,7575,4941,2431,4972,1692,1227,462,2702,1680,1226,465,2717,1357,933,368,1775,887,513,300,807,555,302,152,639,436,282,142,804,433,456,146,468,252,134,97,
销售费用(万元),37393,29672,16600,83168,63815,42850,25953,112605,47024,25929,13831,48966,28367,21942,13708,32613,17907,9910,6519,31201,6759,3949,1822,24611,5704,2522,1283,15193,5424,3249,1797,10580,3674,2559,1426,6213,3157,1948,1492,5852,3475,2579,1250,5385,2466,1644,893,--,2426,1564,952,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1076,906,631,156,931,640,415,231,518,417,268,122,783,608,595,85,2194,407,322,164,875,--,--,--,674,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,92,36,-11,-14,-29,-42,-19,-38,41,62,52,27,83,68,56,29,271,214,137,71,1559,1276,1470,--,545,82,73,--,
资产减值损失(万元),105107,5857,11,1316,1387,492,--,-10,889,889,--,247,226,226,--,32,88,88,--,7392,-70,-70,--,3663,749,749,--,686,209,209,--,201,-5,35,6,273,578,7,15,368,44,42,11,180,-257,-252,121,3843,-226,-226,-5,
公允价值变动收益(万元),-115102,-43208,-40533,-59774,4684,-45630,-5160,27237,23092,-14797,-11020,18054,7068,24669,-29,-63,1014,706,370,91,159,13,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
投资收益(万元),-154,-7234,2533,78463,41264,34549,8591,27977,20816,11197,10070,19047,1429,397,165,1511,195,--,--,635,330,163,136,6646,190,140,70,662,183,118,--,223,178,168,58,602,11,11,--,6,6,6,6,46,-393,-393,--,47,-103,-163,-343,
对联营企业和合营企业的投资收益(万元),6647,4431,2147,10871,7628,5554,2076,2558,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
营业利润(万元),-16534,124093,140870,470117,351321,189541,136024,402260,295093,171152,81125,230564,153071,105860,27449,137962,109457,73130,33429,40197,19121,14877,5796,15252,16125,13766,6151,26085,13303,8739,3818,12004,9362,4800,2762,4262,2989,1392,480,1910,2499,1622,1383,2147,190,47,15,-4222,353,-100,54,
营业外收入(万元),21646,21646,0,17853,17812,17812,0,14253,13080,13080,--,5630,5584,5584,--,3337,0,0,--,216,0,0,1261,1372,1107,1107,1104,593,354,348,330,440,313,268,243,471,325,246,246,1531,423,188,165,951,154,154,128,822,246,225,231,
