报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),20864,14100,6452,27468,18683,11638,4548,22680,16038,10605,4906,21517,20146,16636,13978,7172,7908,5188,2681,
营业收入(万元),20864,14100,6452,27468,18683,11638,4548,22680,16038,10605,4906,21517,20146,16636,13978,7172,7908,5188,2681,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),18954,12445,5777,23169,15958,9788,3937,18062,12879,8755,3982,17319,15923,13133,9073,5036,5486,4339,2450,
营业成本(万元),15459,10282,4848,21241,13981,8545,3076,16291,11579,7531,3381,15391,13936,11527,7850,4444,4792,3700,2090,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),125,83,38,213,108,55,17,152,106,67,34,116,125,151,76,59,52,30,8,
销售费用(万元),755,505,201,917,607,385,180,663,489,308,145,589,509,372,276,122,142,152,96,
管理费用(万元),1963,1304,645,1592,1676,1029,624,1454,1070,711,350,1302,1237,1093,918,438,551,459,256,
财务费用(万元),525,255,42,-981,-442,-300,19,-721,-404,-22,-20,-179,-32,-45,-57,-36,-39,-18,-8,
资产减值损失(万元),127,16,1,187,28,74,22,223,39,160,91,100,149,35,10,10,-12,16,8,
公允价值变动收益(万元),49,--,--,53,--,--,--,-53,--,42,13,--,--,--,--,0,0,0,0,
投资收益(万元),414,262,73,69,33,33,3,159,178,115,42,280,91,342,188,0,0,0,0,
对联营企业和合营企业的投资收益(万元),44,19,-1,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),2373,1925,748,4421,2758,1884,614,4724,3336,2006,979,4478,4314,3846,5093,2135,2422,849,231,
营业外收入(万元),19,--,8,246,56,3,3,146,43,43,43,279,115,7,118,115,315,1135,196,
营业外支出(万元),2,2,--,0,--,--,--,1,1,0,0,4,1,0,8,0,8,0,0,
非流动资产处置损失(万元),2,2,--,0,--,--,--,1,1,0,0,4,0,0,0,0,0,0,0,
利润总额(万元),2390,1923,756,4666,2814,1887,617,4869,3378,2049,1021,4753,4428,3852,5202,2250,2729,1984,427,
所得税费用(万元),415,319,110,562,441,290,107,649,554,344,194,548,514,398,634,199,261,230,29,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),1974,1604,646,4105,2372,1596,510,4221,2823,1704,827,4205,3914,3455,4569,2051,2469,1754,398,
归属于母公司所有者的净利润(万元),1974,1604,646,4105,2372,1596,510,4221,2823,1704,827,4205,3914,3455,4569,2051,2469,1754,398,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
基本每股收益,0.1,0.08,0.05,0.41,0.25,0.18,0.06,0.47,0.31,0.19,0.09,0.47,0.44,0.38,0.53,0.34,0.41,0.29,0.07,
稀释每股收益,0.1,0.08,0.05,0.41,0.25,0.18,0.06,0.47,0.31,0.19,0.09,0.47,0.44,0.38,0.53,0.34,0.41,0.29,0.07,
