报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),1690,12398,7309,5354,1826,11829,8629,4984,1399,15068,10716,6867,3090,18802,12690,9051,3567,26133,17437,11991,4163,32743,20311,12371,4669,28244,18507,10040,3620,27736,18648,11096,4700,25714,16430,9633,4079,16604,10532,5289,1520,15327,10781,7412,3330,13572,8480,5451,11410,6915,10454,9226,
营业收入(万元),1690,12398,7309,5354,1826,11829,8629,4984,1399,15068,10716,6867,3090,18802,12690,9051,3567,26133,17437,11991,4163,32743,20311,12371,4669,28244,18507,10040,3620,27736,18648,11096,4700,25714,16430,9633,4079,16604,10532,5289,1520,15327,10781,7412,3330,13572,8480,5451,11410,6915,10454,9226,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
营业总成本(万元),2035,12954,7572,5409,2079,11920,8525,5047,1660,14272,9500,6084,2721,18107,11924,8086,3274,24738,16140,11073,3956,29843,18251,11250,4421,25130,15678,8842,3282,24051,15543,9189,3699,21099,13034,7686,3185,13809,8309,4518,1402,13945,9469,6515,2910,11437,7239,4638,9665,6000,8335,7237,
营业成本(万元),1048,8749,4617,3407,1165,7469,5393,3103,828,8938,6339,4038,1837,11561,7820,5457,2112,16616,10954,7537,2560,21525,13344,8211,3099,18751,12012,6527,2331,18839,12618,7398,3018,16414,10328,6087,2516,9990,6189,3153,877,10093,7062,4892,2136,8625,5368,3423,7068,4151,5756,5006,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
研发费用(万元),156,720,516,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
营业税金及附加(万元),41,139,100,78,23,227,174,110,42,223,80,50,10,174,91,60,9,166,47,57,-1,255,126,71,15,194,107,45,-1,155,91,38,15,82,32,15,7,42,24,13,3,32,16,12,5,32,15,9,29,13,34,30,
销售费用(万元),206,1388,1021,706,320,1694,1094,634,268,1825,1154,765,303,2375,1442,977,410,3387,2099,1289,431,3466,1863,1174,437,2881,1572,1005,359,2554,1420,831,288,2275,1282,708,263,1905,1011,620,281,1892,1152,756,390,1681,1140,747,1456,1059,1285,1064,
管理费用(万元),590,1949,1350,1234,580,2633,1954,1231,550,2844,1994,1267,595,3834,2608,1610,757,4185,2971,2138,957,4184,2773,1752,825,3374,2048,1298,619,2502,1549,1001,405,2439,1456,898,426,2023,1251,836,369,2031,1341,860,409,1127,758,510,1017,769,1111,867,
财务费用(万元),-7,-38,-37,-22,-10,-139,-120,-68,-28,-115,-85,-51,-24,-65,-41,-24,-14,35,40,24,8,297,142,39,45,-96,-73,-45,-26,-145,-140,-82,-27,-131,-88,-47,-27,-219,-203,-140,-128,-164,-124,-25,-30,-12,-11,-22,19,8,70,107,
资产减值损失(万元),--,47,5,5,--,36,31,36,--,558,16,16,--,228,5,5,--,349,29,29,--,117,2,2,--,25,12,12,--,146,5,5,--,20,25,25,--,69,36,36,--,61,21,21,0,-16,-30,-30,77,0,79,162,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
投资收益(万元),19,487,444,232,109,59,--,--,--,--,--,--,--,548,548,--,--,8,8,8,8,--,--,--,--,4,4,--,--,--,--,--,--,--,--,0,--,--,--,0,--,19,19,--,0,0,0,--,--,0,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
营业利润(万元),-326,53,235,197,-132,1029,196,-1,-262,796,1216,783,370,1243,1314,965,293,1403,1305,925,215,2905,2060,1121,248,3118,2833,1198,337,3685,3105,1907,1001,4615,3396,1948,894,2794,2223,771,118,1401,1331,897,420,2135,1240,813,1745,916,2120,1989,
营业外收入(万元),50,101,70,60,56,91,1041,205,109,252,240,187,20,176,131,81,28,358,267,204,25,397,214,119,13,435,181,137,90,574,256,131,27,128,315,184,83,458,256,144,67,1365,273,219,53,317,153,104,124,2,68,17,
营业外支出(万元),0,1,--,--,--,3,2,1,1,22,10,10,0,183,189,189,--,55,17,6,5,5,3,3,3,1,1,1,1,18,2,1,1,21,6,5,2,19,12,10,--,17,14,14,0,3,0,0,17,8,11,39,
非流动资产处置损失(万元),--,--,--,--,--,--,1,1,1,1,1,1,--,183,189,189,--,43,4,4,--,4,2,2,--,0,0,0,--,7,1,--,--,--,1,0,--,--,8,0,--,--,--,--,0,0,0,0,9,0,2,7,
利润总额(万元),-276,154,305,257,-76,1117,1235,203,-153,1026,1446,960,390,1236,1256,856,321,1706,1555,1123,235,3296,2270,1237,258,3552,3013,1334,426,4241,3359,2036,1028,4721,3705,2127,975,3233,2466,904,185,2749,1590,1102,473,2449,1393,917,1852,909,2177,1967,
所得税费用(万元),1,44,70,37,12,104,118,63,4,228,264,177,71,143,199,188,63,286,290,209,59,536,405,224,57,426,303,37,73,860,515,302,145,684,491,301,120,431,308,115,11,270,123,84,35,57,40,16,103,44,166,183,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
净利润(万元),-277,109,235,220,-88,1013,1117,140,-157,798,1182,783,318,1092,1057,669,258,1420,1265,914,176,2760,1866,1014,201,3127,2710,1297,353,3380,2843,1734,882,4037,3214,1826,855,2801,2158,789,174,2479,1467,1019,439,2392,1353,901,1749,865,2011,1784,
归属于母公司所有者的净利润(万元),-275,106,234,220,-88,1013,1117,140,-157,798,1182,783,318,1092,1057,669,258,1421,1265,915,176,2763,1867,1015,202,3129,2712,1297,354,3382,2844,1735,882,4037,3214,1826,855,2801,2158,789,174,2479,1467,1019,439,2392,1353,901,1749,865,2011,1784,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-2,3,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,-1,-1,-2,-2,-1,-0,-2,-1,-1,-1,-2,-1,-0,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,--,0,--,--,
基本每股收益,-0.01,0.01,0.01,0.01,-0,0.05,0.05,0.01,-0.01,0.04,0.06,0.04,0.02,0.05,0.05,0.03,0.01,0.07,0.06,0.04,0.01,0.13,0.09,0.05,0.01,0.15,0.13,0.06,0.02,0.16,0.14,0.08,0.04,0.2,0.16,0.09,0.08,0.27,0.21,0.08,0.02,0.25,0.15,0.1,0.05,0.31,0.18,0.12,0.23,0.11,2.01,1.78,
稀释每股收益,-0.01,0.01,0.01,0.01,-0,0.05,0.05,0.01,-0.01,0.04,0.06,0.04,0.02,0.05,0.05,0.03,0.01,0.07,0.06,0.04,0.01,0.13,0.09,0.05,0.01,0.15,0.13,0.06,0.02,0.16,0.14,0.08,0.04,0.2,0.16,0.09,0.08,0.27,0.21,0.08,0.02,0.25,0.15,0.1,0.05,0.31,0,--,--,0,--,--,
