报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),352755,217443,100983,501676,377362,228466,103947,392600,270999,216116,101417,465834,361130,243176,116710,524965,379222,245074,119167,561566,420923,278829,131724,612380,463358,307578,157373,596951,441810,279243,110631,559397,429661,294080,130469,510307,373148,237286,124224,601908,494364,345440,146544,518478,355794,235281,104828,407861,291405,179155,59883,
营业收入(万元),352755,217443,100983,501676,377362,228466,103947,392600,270999,216116,101417,465834,361130,243176,116710,524965,379222,245074,119167,561566,420923,278829,131724,612380,463358,307578,157373,596951,441810,279243,110631,559397,429661,294080,130469,510307,373148,237286,124224,601908,494364,345440,146544,518478,355794,235281,104828,407861,291405,179155,59883,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
营业总成本(万元),385067,244721,118153,511450,371459,234908,104473,374976,256371,201311,102699,487250,362074,240779,116095,507044,371642,242064,118110,563487,430174,288161,136083,652740,484422,325731,166291,599572,439121,281794,112931,570583,408413,271048,112980,485006,357192,235901,128323,560507,428943,289843,117262,417338,275356,181934,81379,369908,267863,165442,57275,
营业成本(万元),364738,231790,112504,481102,354109,224251,99344,345928,238086,187140,94853,446312,340110,225884,108821,478067,353210,230215,111814,533221,409132,274125,130021,623282,461168,310426,159085,575042,422185,270842,107364,514872,390160,258037,106895,456242,339466,223640,122878,532275,409183,276993,111755,395526,262235,173766,77367,344738,249720,152524,51624,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
研发费用(万元),7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
营业税金及附加(万元),4108,1747,623,2528,1770,1049,521,3950,715,712,197,847,97,8,4,1285,736,407,80,1269,438,252,60,1186,759,385,200,1012,790,495,231,1369,995,859,292,2115,1467,1237,570,1540,1513,1360,94,2575,1939,1523,694,1318,816,507,194,
销售费用(万元),699,509,334,1118,673,395,225,884,712,577,382,1314,1113,960,307,2444,2186,1587,808,2007,1486,829,230,1850,1417,1187,628,1467,650,495,198,2869,2621,2208,884,3585,2745,1962,914,6777,5200,3526,1324,4586,2687,1442,572,3006,1765,1199,374,
管理费用(万元),5984,4206,2003,10685,7121,4416,2235,18439,16233,14142,3205,11565,7549,4804,2288,12773,7919,5114,2298,12379,8753,5035,2511,13255,10429,6524,2778,11717,8636,5605,3108,11475,8256,5564,2983,13915,7832,5353,2582,8853,5975,3483,1782,7467,3658,2097,1270,10465,7211,5064,2623,
财务费用(万元),8513,5399,2695,9096,7003,4489,2180,11768,9497,7606,4072,16959,13322,9237,4719,12704,9244,5739,3115,12030,9618,7172,3261,13419,10561,7047,3601,9609,6851,4332,2038,7730,6093,4021,1942,9032,7197,5207,2932,9819,7201,4562,2308,6908,4693,2962,1477,8861,6681,4478,2460,
资产减值损失(万元),1018,1071,-8,6921,782,308,-32,-5992,-8873,-8866,-11,10253,-117,-113,-45,-230,-1654,-999,-5,2581,748,748,-0,-252,89,161,-0,724,9,25,-8,32269,289,359,-16,116,-1515,-1498,-1553,1243,-129,-81,0,276,144,144,0,1520,1670,1670,0,
公允价值变动收益(万元),1789,1789,1758,-1789,29,-287,-383,--,--,12,-14,-2695,-2972,-3229,-2625,1711,-1628,-863,-984,984,89,74,--,--,--,--,--,195,195,195,195,-123,-18,73,73,-73,0,0,--,0,--,--,0,--,0,0,493,-493,-692,48,-22,
投资收益(万元),10732,7187,2713,16048,12160,4925,2732,6932,-5302,-6364,-5336,3890,2621,3729,2773,20044,12364,10133,6668,23093,19953,15452,6440,23870,19312,13662,9542,40137,34147,25384,8368,20701,17105,10189,5106,-203,38,-81,--,1730,-42,558,324,2891,2375,1733,865,249,590,933,1032,
对联营企业和合营企业的投资收益(万元),9098,6191,1785,17399,13698,7034,3202,3456,-1453,-2365,-1697,6992,5073,4026,2249,19805,12775,9753,6293,22509,19738,15391,6440,238032,19189,13662,9542,39034,33044,25512,8576,21491,17179,10263,5106,-94,0,-81,--,1730,-42,558,324,2647,2132,1490,1115,3253,2345,1260,1186,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,
营业利润(万元),-19709,-18252,-12674,7058,18092,-1803,1823,24557,9325,8452,-6632,-20221,-1295,2897,764,39677,18316,12280,6741,22156,10792,6194,2081,-16490,-1752,-4490,624,37712,37031,23028,6263,9392,38335,33293,22667,25026,15994,1304,-4098,43132,65379,56155,29606,104031,82814,55080,24807,37709,23440,14693,3617,
营业外收入(万元),81,48,14,12852,4156,4111,2175,7144,6262,6191,3333,14829,2338,2227,2170,1565,581,53,24,6481,6353,5478,5158,7306,6515,6458,56,699,184,128,82,359,271,122,70,212,161,90,23,604,237,172,98,19,16,2,2,146,105,36,8,
营业外支出(万元),735,333,--,601,-9518,-9623,753,18406,8338,509,5,3741,54,7,3,527,148,93,7,604,601,87,0,112,100,99,6,170,323,74,25,855,255,0,0,66,1,1,0,274,176,168,0,514,205,123,49,707,395,304,1,
非流动资产处置损失(万元),--,--,--,--,1012,993,741,297,2,1,--,959,24,--,--,218,97,42,7,495,493,0,--,3,0,0,0,10,5,--,--,566,0,--,--,2,0,0,--,62,16,9,0,301,124,122,0,620,382,293,0,
利润总额(万元),-20363,-18537,-12660,19309,31766,11930,3244,13294,7248,14135,-3304,-9133,990,5117,2931,40715,18748,12240,6758,28033,16543,11585,7239,-9295,4663,1869,673,38241,36892,23082,6320,8896,38351,33416,22737,25172,16154,1394,-4076,43462,65440,56159,29704,103536,82625,54959,24760,37147,23150,14425,3623,
