报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),36411,103751,75270,45716,22257,101914,77286,44243,23915,102233,84179,60651,35637,149975,113638,80855,41522,152803,116708,77884,38282,140882,104138,67293,37272,186420,132781,96750,48566,194158,135150,90884,44026,177796,92533,175796,196304,142000,
营业收入(万元),36411,103751,75270,45716,22257,101914,77286,44243,23915,102233,84179,60651,35637,149975,113638,80855,41522,152803,116708,77884,38282,140882,104138,67293,37272,186420,132781,96750,48566,194158,135150,90884,44026,177796,92533,175796,196304,142000,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),34506,109790,79216,48981,24897,101999,75301,41954,22019,96456,79930,56172,32489,131552,107655,76094,38786,151578,108983,71340,34812,145386,99908,64344,35048,177775,126334,91319,44459,182020,124617,82147,37255,159065,78589,150683,183840,127251,
营业成本(万元),26961,84792,64561,38892,19202,75296,57203,30568,16128,71616,61532,43262,24730,109942,85858,59599,31843,117553,87876,58738,29971,114557,84367,53485,30243,151641,109901,80255,40796,159929,109225,71872,32353,133736,65804,127866,162663,113655,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),1567,4702,3345,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),297,1227,779,572,229,1231,744,431,246,1310,662,367,109,873,577,343,116,786,479,226,56,668,426,400,259,779,602,562,77,610,472,247,124,1011,589,1149,389,152,
销售费用(万元),3176,8317,4844,3068,2166,8747,5106,3705,2362,10998,8918,6810,3538,13206,10385,8044,3137,12455,8780,5984,2073,10230,6694,5229,2248,12542,8449,5746,2253,11372,6973,4080,1864,9418,4863,8915,8413,6404,
管理费用(万元),2449,9069,6529,6700,3119,14121,10156,6317,3147,14382,10869,7309,4038,18483,12819,8472,4102,17958,13449,8368,3906,14602,9457,5992,2677,12955,9155,6127,2664,12794,8257,5359,2629,11176,5457,9547,8076,3376,
财务费用(万元),196,-1711,-1841,-934,328,1619,1367,696,-116,-5421,-2472,-1762,-30,-6664,-2078,-550,-99,-1282,-1503,-1223,-739,11,-956,-682,-378,-1883,-1643,-1199,-1331,-3697,-948,-49,285,2641,1385,2729,3550,3016,
资产减值损失(万元),--,3393,1000,684,-146,985,726,237,252,3570,422,186,106,-4288,95,186,-313,4108,-98,-753,-455,5316,-79,-79,--,1741,-130,-172,-0,1013,638,638,--,1082,490,476,748,648,
公允价值变动收益(万元),--,-783,--,--,--,176,133,57,--,64,--,--,--,27,--,--,--,-27,--,--,--,--,--,--,--,-65,--,--,--,65,--,--,--,--,0,0,-21,16,
投资收益(万元),984,3225,2254,1217,469,2708,1307,477,121,1067,1071,167,115,1737,1219,895,685,1719,796,442,--,1475,10,10,--,271,140,-154,--,30,--,-11,--,--,0,250,11,-33,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),2889,-2255,-899,-1255,-1381,4174,3891,3094,2017,6909,5320,4646,3262,20187,7202,5656,3421,2917,8521,6985,3470,-3029,4240,2959,2224,8850,6587,5277,4107,12234,10533,8726,6771,18731,13944,25363,12454,14732,
营业外收入(万元),73,471,312,223,184,453,71,23,158,758,327,218,118,583,264,175,134,1177,1128,226,131,1585,1249,776,183,1509,545,93,36,569,932,917,906,2138,841,386,1983,1131,
营业外支出(万元),149,208,163,102,99,147,172,163,68,116,62,17,17,537,404,286,59,154,36,33,13,466,351,62,30,131,58,45,19,243,186,174,10,132,30,159,153,79,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,31,--,--,--,2,--,--,--,12,--,--,--,332,280,1,--,30,--,21,5,4,--,--,--,13,1,53,4,31,
利润总额(万元),2813,-1992,-750,-1134,-1297,4479,3790,2954,2107,7551,5585,4847,3363,20233,7061,5546,3497,3939,9613,7178,3588,-1909,5138,3674,2378,10228,7075,5325,4124,12560,11280,9470,7667,20737,14755,25590,14283,15784,
所得税费用(万元),390,393,641,397,115,1740,1053,786,514,2797,1294,964,541,3380,1538,1042,539,1186,1726,1411,722,72,1076,685,434,1880,1576,1109,685,2256,2246,1590,1790,4135,2710,4730,3667,4345,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),2423,-2384,-1391,-1531,-1412,2739,2737,2168,1593,4754,4291,3883,2822,16853,5523,4503,2958,2754,7887,5767,2867,-1981,4062,2989,1944,8348,5499,4216,3439,10304,9033,7880,5877,16602,12045,20860,10616,11439,
归属于母公司所有者的净利润(万元),2403,-1468,-510,-744,-866,3318,3374,2648,1807,5394,4838,4185,2843,17718,6306,5054,3083,2988,8119,5754,3200,-2098,4259,3009,1844,7515,5702,4334,3418,9997,8505,7349,5771,14988,11386,18768,9103,11115,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
少数股东损益(万元),20,-916,-881,-787,-546,-579,-637,-480,-213,-639,-546,-302,-20,-865,-782,-551,-126,-235,-232,13,-333,117,-197,-20,100,833,-203,-118,21,307,528,531,106,1614,658,2092,1513,324,
基本每股收益,0.03,-0.02,-0.01,-0.01,-0.01,0.04,0.04,0.03,0.02,0.06,0.05,0.04,0.03,0.18,0.07,0.05,0.07,0.06,0.17,0.12,0.07,-0.04,0.09,0.06,0.04,0.16,0.12,0.09,0.07,0.21,0.18,0.16,0.16,0.56,0.42,0.7,0.34,0.41,
稀释每股收益,0.03,-0.02,-0.01,-0.01,-0.01,0.04,0.04,0.03,0.02,0.06,0.05,0.04,0.03,0.18,0.07,0.05,0.07,0.06,0.17,0.12,0.07,-0.04,0.09,0.06,0.04,0.16,0.12,0.09,0.07,0.21,0.18,0.16,0.16,0.56,0.42,0.7,0.34,0.41,
