报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),28978,18773,6516,41550,28223,15624,2437,36146,32409,25929,19454,
营业收入(万元),28978,18773,6516,41550,28223,15624,2437,36146,32409,25929,19454,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),27630,18018,6376,38227,26516,14995,3023,33490,29781,23750,18346,
营业成本(万元),22773,14910,5051,32695,22642,12456,1907,28188,25233,20195,15203,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),212,131,56,137,41,18,59,286,67,399,291,
销售费用(万元),864,601,259,1351,924,615,239,1361,1360,1042,825,
管理费用(万元),3316,2020,926,3349,2446,1556,745,3111,2786,2257,1709,
财务费用(万元),147,77,64,640,383,259,73,355,230,-106,263,
资产减值损失(万元),318,279,21,56,79,91,--,189,105,-36,55,
公允价值变动收益(万元),--,--,--,--,--,0,--,0,0,0,0,
投资收益(万元),-63,-47,-9,-15,3,7,--,7,0,0,0,
对联营企业和合营企业的投资收益(万元),-63,-47,-9,-23,-4,0,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1368,709,132,3308,1711,636,-586,2663,2628,2179,1108,
营业外收入(万元),1111,1075,232,951,575,210,39,1030,813,370,323,
营业外支出(万元),19,18,5,76,70,58,1,31,59,34,2,
非流动资产处置损失(万元),0,0,--,2,0,0,--,3,12,9,0,
利润总额(万元),2461,1767,359,4182,2216,788,-548,3662,3382,2514,1429,
所得税费用(万元),311,207,52,498,196,-22,--,415,460,385,190,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2150,1560,308,3684,2021,810,-548,3246,2923,2129,1239,
归属于母公司所有者的净利润(万元),2150,1560,308,3684,2021,810,-548,3246,2923,2129,1239,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.2,0.18,0.04,0.57,0.24,0.12,-0.08,0.5,0.45,--,--,
稀释每股收益,0.2,0.18,0.04,0.57,0.24,0.12,-0.08,0.5,0.45,--,--,
