报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),18037,12192,3265,48903,21240,19112,3974,36709,18083,8492,
营业收入(万元),18037,12192,3265,48903,21240,19112,3974,36709,18083,8492,
利息收入(万元),--,0,--,--,--,0,--,--,--,--,
已赚保费(万元),--,0,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,0,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),24757,16188,6833,44135,28682,23230,8436,33837,15704,8391,
营业成本(万元),9371,6238,1720,24314,12657,11988,2532,19269,7861,4551,
利息支出(万元),--,0,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,0,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,0,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,0,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,0,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,0,--,--,--,0,--,--,--,--,
分保费用(万元),--,0,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),397,370,31,264,128,128,15,178,24,87,
销售费用(万元),1919,1098,996,5790,4496,3602,1761,3206,1303,523,
管理费用(万元),11800,7866,4022,14977,11523,7604,4280,11810,6538,3228,
财务费用(万元),962,391,134,-1281,-360,-130,-206,-627,-14,-4,
资产减值损失(万元),308,226,-69,72,239,37,54,--,-7,7,
公允价值变动收益(万元),--,0,--,--,--,0,--,--,--,--,
投资收益(万元),4527,-204,-94,-843,-748,-539,-88,-79,-227,--,
对联营企业和合营企业的投资收益(万元),-110,-204,-94,-843,-748,-539,-88,-457,-227,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-1944,-4006,-3663,3924,-7978,-4656,-4550,2793,2152,101,
营业外收入(万元),1284,436,43,1831,698,492,52,1535,1696,668,
营业外支出(万元),--,--,1,--,--,--,--,77,2,--,
非流动资产处置损失(万元),--,--,--,--,--,--,--,77,2,--,
利润总额(万元),-660,-3570,-3620,5755,-7280,-4165,-4498,4251,3846,769,
所得税费用(万元),-711,-813,-830,803,-702,-579,-378,529,407,163,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),51,-2757,-2790,4952,-6578,-3586,-4121,3722,3439,606,
归属于母公司所有者的净利润(万元),454,-2555,-2692,5111,-6552,-3586,-4121,4150,3985,974,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-403,-202,-98,-159,-26,--,--,-429,-546,-368,
基本每股收益,0.05,-0.31,-0.32,0.61,-0.78,-0.43,-0.49,0.55,--,--,
稀释每股收益,0.05,-0.31,-0.32,0.61,-0.78,-0.43,-0.49,0.55,--,--,
