报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),71933,254532,185265,118157,56536,204039,147882,89046,45138,166931,123880,78031,39867,145134,102897,65568,32877,120424,86469,55168,26817,99153,71562,43326,20882,78450,55684,33353,16309,63780,45952,29217,14247,57385,41397,26320,12178,55104,38122,25394,10569,46997,31955,19393,8330,41482,26779,16613,6467,
营业收入(万元),71933,254532,185265,118157,56536,204039,147882,89046,45138,166931,123880,78031,39867,145134,102897,65568,32877,120424,86469,55168,26817,99153,71562,43326,20882,78450,55684,33353,16309,63780,45952,29217,14247,57385,41397,26320,12178,55104,38122,25394,10569,46997,31955,19393,8330,41482,26779,16613,6467,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
营业总成本(万元),40811,157856,108766,70317,32457,128719,89083,52333,26540,112032,82989,51621,25756,112997,78469,48713,23797,100325,64677,42026,19126,95083,57274,35443,15890,76770,48446,27927,12394,59155,39307,24993,11494,52111,33600,19672,8958,49455,30517,20364,8352,44706,28292,17362,6117,36768,19719,12007,5594,
营业成本(万元),19324,64446,45752,29419,13683,49185,36310,20326,9948,41292,32297,20743,10661,45205,31827,20020,10661,38542,28226,18093,7984,35730,25738,14772,6563,29540,20008,11704,5671,24345,17896,12042,6055,24518,17730,10679,4414,26215,17633,11924,4742,24216,16727,9979,3273,22713,13424,8106,3317,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
营业税金及附加(万元),490,1685,1161,784,314,1898,1348,175,87,555,312,205,108,1153,829,528,273,840,548,359,226,741,536,321,169,475,320,171,79,778,207,121,64,237,166,114,60,282,187,129,55,175,149,92,43,222,151,103,36,
销售费用(万元),14823,62297,41173,27306,12247,49441,33984,20661,10777,46729,35674,21339,10418,43975,33052,19739,8728,43482,24821,16501,7397,35157,21452,13791,5749,28173,18154,10285,3967,21135,13369,7668,3249,14741,8087,4055,2032,10304,5413,3771,1480,9069,4103,3029,1351,7326,2323,1527,948,
管理费用(万元),6223,26101,18241,11144,5331,22878,13452,8601,4455,21083,11910,7592,3654,18418,11146,7452,3695,14936,9904,6341,3194,14155,8498,5823,3001,14788,8780,4920,2284,10483,6221,4026,1554,8280,5061,3059,1587,8630,5524,3515,1536,8245,5972,3449,1110,7707,2964,1618,912,
财务费用(万元),-49,1400,1335,928,485,4673,3989,2570,1274,1696,2796,1741,914,2684,1616,973,440,1769,1178,732,325,1425,1051,735,408,1446,1183,847,393,2254,1613,1135,572,3281,2556,1765,865,2413,1759,1025,537,1923,1341,812,341,1569,856,767,382,
资产减值损失(万元),--,1928,1105,737,396,644,--,--,--,677,--,--,--,1562,--,--,--,756,--,--,--,7876,--,--,--,2348,--,--,--,161,--,--,0,1054,--,--,--,1610,--,0,--,1078,--,0,0,-2768,--,0,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
投资收益(万元),746,1647,182,662,421,-1431,248,198,143,2022,4397,4080,240,606,618,292,210,558,111,370,63,826,172,112,90,40632,40481,807,118,14412,8131,5473,1686,-6,-2543,-3284,-166,184,10,-98,5,5261,5086,5171,-54,-2407,114,114,39,
对联营企业和合营企业的投资收益(万元),254,554,-923,-238,119,-2206,248,198,143,-1453,727,411,240,606,618,292,210,889,441,370,63,720,172,112,90,--,823,807,118,4393,--,--,0,223,--,--,--,--,--,0,--,-369,--,0,-54,-2352,--,0,39,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
营业利润(万元),31886,98617,76681,48502,24500,73889,59047,36910,18741,56921,45288,30490,14351,32743,25046,17148,9290,20658,21902,13512,7754,4895,14460,7995,5083,42312,47719,6232,4033,19037,14776,9697,4439,5268,5253,3363,3055,5833,7614,4932,2222,7553,8749,7202,2160,2307,7174,4606,912,
营业外收入(万元),5,11,334,71,36,2632,605,369,174,451,238,192,163,425,583,260,121,645,294,178,6,1830,1055,1004,1,435,494,3,0,1074,9,3,0,2821,2948,47,0,795,300,283,67,1196,26,17,0,49,30,29,5,
营业外支出(万元),--,1329,627,426,--,628,10,10,3,321,58,58,0,786,56,0,0,125,18,12,0,19,8,6,1,59,42,1,1,225,230,41,1,47,30,14,7,86,80,71,11,44,13,4,3,84,79,20,4,
非流动资产处置损失(万元),--,--,6,6,--,21,--,--,--,3,--,--,--,667,--,--,--,102,12,12,--,12,2,2,--,30,18,--,--,4,--,--,0,4,--,--,--,17,--,0,--,19,--,0,0,11,--,0,0,
利润总额(万元),31891,97298,76388,48147,24536,75893,59643,37269,18911,57052,45469,30624,14514,32382,25573,17408,9410,21178,22178,13679,7760,6706,15508,8992,5083,42689,48170,6235,4032,19886,14555,9659,4438,8042,8171,3396,3049,6542,7835,5143,2278,8705,8762,7216,2158,2271,7125,4615,914,
所得税费用(万元),4573,13288,11528,7122,3538,11973,9629,5840,2825,8045,6721,4480,2392,4728,3778,2610,1448,3231,3590,2134,1246,742,2331,1335,819,6390,7454,707,614,2550,2305,1541,775,1274,1073,705,601,2086,2168,1466,619,1136,3346,2545,781,1797,2270,1434,259,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
净利润(万元),27319,84010,64860,41025,20998,63921,50014,31429,16087,49006,38748,26145,12123,27654,21795,14798,7962,17946,18589,11545,6514,5965,13177,7657,4264,36298,40715,5527,3418,17336,12250,8118,3664,6768,7098,2691,2447,4456,5666,3677,1659,7569,5416,4671,1376,474,4855,3181,654,
归属于母公司所有者的净利润(万元),27380,83655,64859,41039,21029,64092,50047,31517,16156,49296,38909,26250,12197,27978,21933,14912,8034,18391,18831,11726,6651,6271,13215,7739,4340,36398,40882,5598,3466,17837,12511,8302,3794,7372,7442,2902,2565,4682,5694,3729,1721,7743,5640,4729,1297,346,4680,3025,632,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
少数股东损益(万元),-61,354,1,-14,-31,-172,-33,-88,-69,-289,-161,-105,-74,-324,-138,-114,-72,-445,-242,-181,-137,-306,-38,-82,-76,-100,-166,-70,-48,-501,-261,-184,-130,-603,-345,-211,-117,-226,-27,-51,-62,-175,-224,-58,80,128,175,156,23,
基本每股收益,0.16,0.49,0.38,0.24,0.15,0.46,0.36,0.23,0.14,0.43,0.34,0.23,0.12,0.27,0.21,0.15,0.09,0.2,0.2,0.13,0.09,0.08,0.17,0.1,0.06,0.47,0.53,0.07,0.06,0.31,0.22,0.14,0.08,0.15,0.16,0.06,0.07,0.13,0.15,0.1,0.05,0.21,0.15,0.13,0.04,0.01,--,0.08,0.02,
稀释每股收益,0.16,0.49,0.38,0.24,0.15,0.46,0.36,0.23,0.14,0.43,0.34,0.23,0.12,0.27,0.21,0.15,0.09,0.2,0.2,0.13,0.09,0.08,0.17,0.1,0.06,0.47,0.53,0.07,0.06,0.31,0.22,0.14,0.08,0.15,0.16,0.06,0.07,0.13,0.15,0.1,0.05,0.21,0.15,0.13,0.04,0.01,--,0.08,0.02,
