报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-03-31,2006-12-31,2005-12-31,
营业总收入(万元),156041,113997,75824,38178,159089,116690,78821,37013,168790,122878,82174,41653,178877,101737,67964,33259,131569,67967,44669,21546,93000,68352,45894,22785,89992,66073,43543,21007,84954,60717,39526,20151,80025,59086,38678,19045,75284,56173,37081,17888,71064,52505,34100,16976,65446,15412,62399,41494,
营业收入(万元),156041,113997,75824,38178,159089,116690,78821,37013,168790,122878,82174,41653,178877,101737,67964,33259,131569,67967,44669,21546,93000,68352,45894,22785,89992,66073,43543,21007,84954,60717,39526,20151,80025,59086,38678,19045,75284,56173,37081,17888,71064,52505,34100,16976,65446,15412,62399,41494,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),140154,98610,65274,32569,135090,97919,65499,31750,139881,100826,67357,35544,150914,83701,54766,27458,109681,56715,37239,18052,78369,57692,38688,19764,76825,56791,37770,18417,75043,52221,34040,17615,71410,52699,34428,16875,67062,50200,32909,15914,63660,46257,30130,15051,58404,13891,55235,36118,
营业成本(万元),96219,73304,49337,24396,98993,71777,49259,23376,105890,77481,52145,26990,118215,66119,43643,21545,83073,40379,26753,12722,55012,40877,27041,13760,54278,39942,26523,12897,53276,37375,24698,12742,53649,39908,26018,12884,50228,37578,24434,11825,48470,35703,23170,11653,43678,10241,40308,24984,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),6079,4602,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
