报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),65827,41609,16202,77234,57504,37439,16833,82243,55299,34189,14169,76119,56411,37552,14457,76106,52446,30541,12310,60586,45175,28853,12544,51987,38685,25995,12733,41338,28538,18724,7887,35103,25077,16878,25329,2834,23197,20043,
营业收入(万元),65827,41609,16202,77234,57504,37439,16833,82243,55299,34189,14169,76119,56411,37552,14457,76106,52446,30541,12310,60586,45175,28853,12544,51987,38685,25995,12733,41338,28538,18724,7887,35103,25077,16878,25329,20264,23197,20043,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
营业总成本(万元),65656,41098,16577,80321,56664,36976,17776,80425,53960,33889,15359,73513,55265,37060,15891,77065,54507,32327,14003,69452,46366,28192,13033,51820,34740,22637,11405,35506,23571,15369,6932,29260,20894,13980,20920,--,19941,17206,
营业成本(万元),49834,30816,11186,55503,41651,27165,12451,58773,40200,24759,10733,54012,40575,27071,10812,56557,40251,23731,9398,48225,35450,21243,9532,37540,26905,17637,8986,27514,18886,12275,5129,22564,15916,10626,15958,--,16721,14344,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
