报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),82292,254679,176517,109392,53592,235182,174753,116582,60125,292588,229461,156996,38342,61201,33156,20015,10916,24847,14169,7716,3287,22270,17123,12822,6782,28031,19828,13177,5768,18496,13357,9245,4589,16513,11688,11824,6735,412,
营业收入(万元),36721,111234,76679,47890,23826,120305,93503,65696,34977,281271,229461,156996,38342,61201,33156,20015,10916,24847,14169,7716,3287,22270,17123,12822,6782,28031,19828,13177,5768,18496,13357,9245,4589,16513,11688,11824,6735,412,
利息收入(万元),15023,41563,30528,19663,9991,23506,15469,6776,2366,656,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),30548,101881,69310,41839,19774,91371,65781,44109,22782,10660,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),53556,207216,139480,89235,45349,170524,118129,77569,40264,87641,57336,35290,14795,41812,25640,16239,8681,25186,17165,9982,4777,18738,12887,8599,4616,17061,11571,7656,4107,11464,7484,5305,2648,8854,6306,6967,3756,313,
营业成本(万元),9903,39700,32694,20079,10136,32305,23711,14596,6968,32405,26688,19150,7964,14857,9672,5573,2864,8974,5786,3193,1437,6473,4965,3462,1748,6015,4492,3035,1738,3212,2179,1480,667,2158,1465,2524,1380,64,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
