报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),15617,132428,109380,64256,28003,207125,152716,103860,39197,168467,120149,73812,31942,197128,138903,88781,39344,102915,56925,33291,12717,77199,53215,35721,11007,58092,32713,19912,6843,34917,25165,15022,2888,26701,16782,11544,4166,47674,27535,37566,3493,4261,
营业收入(万元),15617,132428,109380,64256,28003,207125,152716,103860,39197,168467,120149,73812,31942,197128,138903,88781,39344,102915,56925,33291,12717,77199,53215,35721,11007,58092,32713,19912,6843,34917,25165,15022,2888,26701,16782,11544,4166,47674,27535,37566,3493,4261,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),9980,140631,84518,48499,19459,171346,118940,81471,28118,140478,97728,58178,24425,164008,111055,69487,28305,80510,44209,26506,10396,60602,41125,27992,8645,46685,25286,15130,5023,25860,19352,11556,1753,19482,11751,8683,3220,37795,23332,32450,3092,3861,
营业成本(万元),9726,97458,76656,44595,17569,147905,109715,75798,27671,122289,82209,49424,21718,141448,98298,62241,25356,72117,40336,24570,9782,56520,39184,26200,8174,44707,24331,14507,5045,25573,19182,11297,1529,18282,10152,7515,2840,35235,21677,30982,2518,3454,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),451,3569,2420,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),235,1477,939,649,339,1821,980,563,235,1263,409,287,70,977,681,571,126,71,56,77,37,1111,716,726,117,888,568,378,155,337,389,213,68,508,582,446,155,1176,654,945,99,107,
销售费用(万元),429,4214,2595,1084,466,2521,1494,1093,393,3095,2154,1076,428,3048,1833,904,296,2221,1044,489,195,832,583,404,183,506,358,258,67,352,202,139,38,--,--,--,--,0,0,0,0,0,
管理费用(万元),2295,11151,10010,6498,3443,14462,7693,5870,2597,10949,7972,4981,2416,11785,8197,5038,2150,7602,4503,2663,1257,4465,3067,2130,999,3498,2308,1527,706,2066,1319,811,311,2633,1382,1001,402,869,666,500,261,245,
财务费用(万元),-1435,-7099,-3942,-3088,-1547,-6149,-249,-641,-588,1193,665,1004,385,3027,1603,311,18,-2149,-1935,-1464,-766,-2986,-2135,-1570,-728,-3206,-2146,-1501,-809,-2861,-1989,-1244,-140,-2015,-311,-144,-21,-20,-14,-31,-2,-3,
资产减值损失(万元),-1721,29861,-1741,-1238,-812,10785,-693,-1214,-2191,1689,4317,1406,-592,3723,443,421,359,648,206,171,-109,660,-291,101,-100,292,-132,-130,-141,392,248,341,-53,74,-55,-135,-156,535,348,54,217,58,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,228,
投资收益(万元),1248,244,422,479,265,121,321,361,92,645,-412,-52,-9,66,25,--,--,126,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),-155,320,282,424,243,-209,2,41,-39,-71,-412,-52,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业利润(万元),7148,-4593,27875,17951,10198,37802,35260,23670,11172,28634,22009,15582,7508,33187,27872,19294,11038,22531,12716,6785,2321,16597,12090,7729,2362,11407,7427,4873,1820,9058,5813,3465,1135,7219,5031,2861,946,9879,4203,5117,401,399,
营业外收入(万元),44,179,405,286,237,85,405,186,489,2053,1455,1058,401,651,232,162,115,140,153,153,36,28,28,28,1,22,7,7,--,64,14,14,--,272,40,18,17,48,35,71,4,0,
营业外支出(万元),55,906,121,81,12,221,52,42,11,96,29,10,1,125,6,6,--,58,4,4,--,6,6,6,0,50,50,0,--,16,14,5,5,229,183,13,--,380,10,0,12,10,
非流动资产处置损失(万元),--,--,--,--,--,--,0,0,0,50,--,--,--,--,--,--,--,1,-0,-0,0,0,--,--,--,0,0,0,--,5,--,5,5,18,--,--,--,10,10,0,11,0,
利润总额(万元),7137,-5321,28158,18157,10424,37665,35613,23814,11650,30592,23435,16629,7909,33713,28098,19451,11153,22613,12865,6934,2357,16619,12112,7751,2363,11379,7383,4879,1820,9106,5813,3475,1130,7262,4888,2866,963,9547,4228,5187,393,389,
所得税费用(万元),367,2750,4252,2546,1597,7034,5889,3203,1447,4190,3398,2414,866,4707,4121,2587,1496,3383,1726,1031,329,2571,1752,1267,388,1508,1078,940,329,1548,1029,609,-64,1110,755,463,181,1440,638,1349,34,164,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
净利润(万元),6770,-8070,23907,15611,8827,30631,29724,20612,10203,26402,20036,14216,7043,29006,23977,16864,9657,19230,11139,5903,2028,14048,10361,6484,1975,9871,6306,3939,1491,7558,4784,2865,1194,6152,4134,2403,782,8108,3590,3838,359,226,
归属于母公司所有者的净利润(万元),6739,-7935,23955,15678,8867,30537,29595,20569,10181,26225,19900,14122,7010,29002,23946,16853,9666,19186,11135,5910,2030,14055,10356,6478,1972,9875,6306,3939,1491,7558,4784,2865,1194,6152,4134,2403,782,8108,3590,3838,359,226,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),30,-135,-49,-67,-41,94,129,43,21,177,136,94,33,4,31,11,-9,45,4,-7,-2,-7,5,6,3,-4,-0,-0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
基本每股收益,0.08,-0.09,0.28,0.18,0.1,0.35,0.34,0.24,0.12,0.32,0.25,0.18,0.1,0.39,0.33,0.23,0.39,0.82,0.48,0.26,0.09,0.61,0.45,0.28,0.09,0.43,0.28,0.17,0.07,0.33,0.21,0.13,0.1,0.56,0.38,0.22,0.11,1.23,0.54,1.07,0.14,0.09,
稀释每股收益,0.08,-0.09,0.28,0.18,0.1,0.35,0.34,0.24,0.12,0.32,0.25,0.18,0.1,0.39,0.33,0.23,0.39,0.82,0.48,0.26,0.09,0.61,0.45,0.28,0.09,0.43,0.28,0.17,0.07,0.33,0.21,0.13,0.1,0.56,0.38,0.22,0.11,1.23,0.54,1.07,0.14,0.09,
