报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),34569,22500,10206,39343,25857,17412,6754,35863,18191,36503,30467,24666,
营业收入(万元),34569,22500,10206,39343,25857,17412,6754,35863,18191,36503,30467,24666,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),28423,18535,8317,32040,21146,14423,5631,28988,14912,30552,26786,23105,
营业成本(万元),23439,15093,6843,25865,16987,11661,4349,23352,12019,24886,21191,18029,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),286,176,102,397,241,188,85,385,191,212,179,229,
销售费用(万元),1052,716,363,1364,969,580,272,1136,609,1283,862,644,
管理费用(万元),3384,2225,884,4280,2893,1927,871,3963,1809,3753,3436,2959,
财务费用(万元),171,136,105,57,129,79,75,208,158,315,1170,1261,
资产减值损失(万元),90,188,20,78,-73,-10,-21,-56,126,103,-50,-18,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,1,17,-18,
投资收益(万元),57,48,29,107,75,47,21,49,15,53,30,34,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6204,4013,1919,7409,4786,3036,1143,6924,3294,6006,3728,1577,
营业外收入(万元),158,77,67,540,436,396,85,334,65,345,206,235,
营业外支出(万元),16,12,11,38,23,16,2,11,8,28,26,27,
非流动资产处置损失(万元),15,12,11,35,22,16,2,10,8,24,19,11,
利润总额(万元),6346,4078,1974,7911,5199,3415,1226,7246,3351,6323,3908,1785,
所得税费用(万元),910,550,324,1120,650,462,188,1043,438,803,532,288,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5436,3528,1649,6791,4549,2953,1039,6203,2914,5519,3376,1497,
归属于母公司所有者的净利润(万元),5436,3528,1649,6791,4549,2953,1039,6203,2914,5519,3376,1497,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.72,0.51,0.25,1.03,0.69,0.45,0.16,0.94,0.44,0.84,--,--,
稀释每股收益,0.72,0.51,0.25,1.03,0.69,0.45,0.16,0.94,0.44,0.84,--,--,
