报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),851031,3227101,2337237,1525588,729942,2865527,2103325,1363285,691255,1961094,1296144,858358,424069,1865827,1405515,928043,449017,2439092,1817858,1225272,632575,2950013,2217660,1527520,766989,3122878,2323942,1568463,806232,3037242,2288434,1507815,749046,1694235,1561483,903475,342266,1233703,896499,577382,299259,1325491,965488,529406,231624,780283,570488,369390,169058,697738,497957,324370,142305,
营业收入(万元),851031,3227101,2337237,1525588,729942,2865527,2103325,1363285,691255,1961094,1296144,858358,424069,1865827,1405515,928043,449017,2439092,1817858,1225272,632575,2950013,2217660,1527520,766989,3122878,2323942,1568463,806232,3037242,2288434,1507815,749046,1694235,1561483,903475,342266,1233703,896499,577382,299259,1325491,965488,529406,231624,780283,570488,369390,169058,697738,497957,324370,142305,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业总成本(万元),755955,2931378,2090158,1356361,645467,2605181,1901825,1225572,612687,1896959,1268800,841803,417480,1839403,1362090,896467,434780,2402628,1775382,1177334,598792,2799500,2069314,1391019,684290,2849731,2032555,1322674,656013,2626851,1920539,1236037,601534,1297683,1191569,662377,224967,922186,638279,401722,178824,853836,603504,364460,167589,595564,445799,278907,124431,536156,385912,251060,111301,
营业成本(万元),604566,2201541,1596093,1038412,501992,1906945,1374451,876924,440270,1344288,919160,618488,305546,1262103,995727,649402,314208,1778787,1340984,887746,467106,2123254,1590577,1077396,537888,2237664,1610829,1071019,543363,2118014,1574486,1001777,490787,958800,994460,542644,182908,702577,504018,322915,145029,643163,486883,298139,138674,437393,343458,218315,98485,410967,304033,201628,89080,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
