报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),73475,579721,358118,218714,59357,524559,249732,175122,44497,444498,235503,154825,50375,265730,133664,92617,30906,191607,124267,76891,23017,92047,69134,45527,17131,72091,48515,30938,10819,40307,26947,16917,6262,28184,24243,14890,16597,10175,10468,5559,
营业收入(万元),73475,579721,358118,218714,59357,524559,249732,175122,44497,444498,235503,154825,50375,265730,133664,92617,30906,191607,124267,76891,23017,92047,69134,45527,17131,72091,48515,30938,10819,40307,26947,16917,6262,28184,24243,14890,16597,10175,10468,5559,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),73146,550086,317482,188229,58550,463174,218593,149087,30903,400976,207405,122477,35273,219768,115581,69597,22226,150305,90003,52943,13792,62103,44278,29352,11708,45739,29341,18595,6818,20594,11893,7632,2950,16397,13706,7583,9936,6158,6867,3214,
营业成本(万元),54441,429475,254143,149257,37972,385168,182041,131270,31705,331872,169403,102932,29540,166874,89490,55500,15966,114150,69418,40547,9777,49774,34446,24046,9000,33219,19511,12561,4277,15521,8796,5598,2375,12170,9951,5934,7504,4415,5471,2498,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
