报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),449435,2370296,1511657,866098,410845,1523612,1065101,565761,267579,1722738,1277119,865938,417060,1449701,985012,556361,259904,1335165,1116311,602950,
营业收入(万元),449435,2370296,1511657,866098,410845,1523612,1065101,565761,267579,1722738,1277119,865938,417060,1449701,985012,556361,259904,1335165,1116311,602950,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),447516,2143551,1420487,839773,392464,1436928,1003728,571809,277678,1586811,1172753,802516,377467,1335972,898294,499875,226531,1058041,896645,461929,
营业成本(万元),325860,1707650,1133809,658356,308482,1138486,791393,437331,211074,1312051,1001057,685533,319383,1125652,746663,411227,180631,912213,770829,405152,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3852,15651,8007,5569,2426,14970,4735,3539,2157,10098,7125,5131,2400,8630,5960,4296,2238,8988,5155,1294,
销售费用(万元),8904,41327,29364,17077,8922,39104,19676,12437,6299,28258,17064,11053,5164,16962,12963,8162,3553,18731,18068,9036,
管理费用(万元),89196,292419,212688,142806,64990,232052,170434,115138,58867,200801,136912,93222,43362,163258,116050,71876,35592,94686,74443,39493,
财务费用(万元),28246,36342,21251,10127,1984,1099,7472,5391,1425,12782,9309,5859,4724,9889,9006,3531,3505,15650,17768,1808,
资产减值损失(万元),-8542,50162,15368,5838,5661,11218,10018,-2028,-2144,22821,1286,1718,2435,11580,7653,783,1011,7773,10382,5145,
公允价值变动收益(万元),2350,-2534,-9282,-2086,-511,1713,1528,2525,4729,-1528,3054,--,--,85,85,85,34,-1018,916,17,
投资收益(万元),-2828,-8764,292,-114,-12,2322,2328,1329,461,1156,-48,-65,-47,-95,-76,-61,-8,789,-23,-0,
对联营企业和合营企业的投资收益(万元),318,107,-88,-114,-12,-99,-58,-37,-23,-12,-14,-30,-12,-58,-38,-23,-8,-83,-644,-0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10759,245744,82221,24164,17858,90719,65229,-2193,-4908,135554,107372,63357,39546,113720,86726,56511,33399,276896,220558,141039,
营业外收入(万元),92,15749,22330,14347,8089,48567,27381,32087,24770,41581,16061,13667,7493,25834,7902,6780,1922,8176,4872,1312,
营业外支出(万元),153,20086,5786,3806,812,997,5459,4331,2613,3318,2777,1276,695,3415,2870,2230,107,431,1027,1067,
非流动资产处置损失(万元),--,--,4086,3719,785,530,1109,1044,569,716,716,36,2,1153,1120,783,22,235,953,994,
利润总额(万元),10698,241408,98764,34705,25136,138289,87151,25563,17249,173817,120656,75747,46344,136140,91759,61061,35214,284640,224403,141284,
所得税费用(万元),1136,39102,10843,4051,3105,17793,7881,738,709,19599,12330,7267,5803,18511,13032,9943,5740,40636,24759,17699,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9562,202306,87921,30653,22031,120496,79270,24825,16540,154218,108326,68480,40542,117629,78727,51118,29474,244004,199644,123585,
