报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),7712,66180,46315,34319,20485,76487,58557,45955,12470,99864,71583,46863,23037,84252,51602,33623,11206,57064,40846,23796,9699,40511,28514,18136,4679,27045,20974,12916,3462,21407,18283,10519,21282,15115,15406,10026,
营业收入(万元),7712,66180,46315,34319,20485,76487,58557,45955,12470,99864,71583,46863,23037,84252,51602,33623,11206,57064,40846,23796,9699,40511,28514,18136,4679,27045,20974,12916,3462,21407,18283,10519,21282,15115,15406,10026,
利息收入(万元),--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),11330,73665,49497,34864,19586,92503,62197,44215,14829,96475,67068,42465,21606,80701,47857,31238,12586,52113,36352,21052,8955,33146,20713,13670,3843,19474,13546,8574,2994,14568,11721,6938,14807,10999,10875,6894,
营业成本(万元),6675,52383,36113,25700,15184,65978,44385,33279,9376,74869,51457,32833,15800,61871,36828,24027,7631,42448,28743,16086,6517,27290,17128,11402,2603,16236,11148,6692,1783,10958,9207,5102,10949,7745,7897,5071,
利息支出(万元),--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
