报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),89905,51762,19495,138601,88484,51220,16966,99019,54522,99238,65494,54312,22566,
营业收入(万元),89905,51762,19495,138601,88484,51220,16966,99019,54522,99238,65494,54312,22566,
利息收入(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),72730,44674,17174,111748,67543,43006,17908,73476,42159,62618,42298,35861,17209,
营业成本(万元),33435,21284,5069,52550,33204,20490,6855,39007,19422,39013,26309,21668,10506,
利息支出(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),951,529,199,1875,1077,625,321,1563,735,1178,780,648,221,
销售费用(万元),19879,11520,7057,32115,21315,13735,6427,17041,12023,11117,7161,4967,1164,
管理费用(万元),18749,11552,4894,25063,12113,7825,4101,15065,9677,10865,7847,8351,5104,
财务费用(万元),-450,-362,-40,-110,1,10,21,-52,-46,-121,-49,-28,-3,
资产减值损失(万元),166,151,-5,255,-165,322,183,853,348,568,250,255,217,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),837,697,508,268,44,44,36,945,872,944,397,106,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),25567,13361,2828,27121,20985,8259,-906,26488,13235,37564,23593,18557,5357,
营业外收入(万元),648,350,5269,7259,5138,2725,1252,6012,4201,7154,4734,4022,1555,
营业外支出(万元),82,35,23,201,200,193,0,1,1,2,39,1,28,
非流动资产处置损失(万元),52,24,19,1,--,1,0,--,--,1,1,0,--,
利润总额(万元),26133,13675,8075,34179,25924,10790,346,32499,17435,44715,28288,22577,6884,
所得税费用(万元),2464,1475,823,2588,5506,2987,741,5937,3399,6424,3367,2982,764,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),23669,12200,7252,31591,20417,7803,-395,26562,14036,38291,24922,19595,6120,
归属于母公司所有者的净利润(万元),23180,11711,6970,31091,20301,7945,-212,27045,14355,38291,24922,19595,6120,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),489,489,282,500,117,-142,-183,-484,-318,--,--,--,--,
基本每股收益,0.53,0.27,0.16,0.78,0.52,0.2,-0.01,0.69,0.37,0.98,0.64,0.5,--,
稀释每股收益,0.53,0.27,0.16,0.78,0.52,0.2,-0.01,0.69,0.37,0.98,0.64,0.5,--,
