报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),18784,11066,3927,22661,13399,8150,2159,14121,5494,7969,5970,4733,
营业收入(万元),18784,11066,3927,22661,13399,8150,2159,14121,5494,7969,5970,4733,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),15620,9795,3644,18407,11189,7075,2006,11496,4654,6301,3883,2908,
营业成本(万元),8291,5136,1880,11310,6986,4452,992,6643,2593,3216,1987,1592,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),322,201,68,247,91,50,15,128,52,64,72,52,
销售费用(万元),2239,1435,540,2338,1279,758,321,1480,561,930,665,350,
管理费用(万元),4334,2757,1154,3776,2602,1622,703,2823,1203,1927,1095,765,
财务费用(万元),16,24,30,14,12,6,5,114,94,55,12,-2,
资产减值损失(万元),419,242,-28,722,219,187,-30,309,151,108,52,152,
公允价值变动收益(万元),2,13,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),100,-7,-5,1,1,3,5,-2,--,8,--,--,
对联营企业和合营企业的投资收益(万元),-10,-7,-5,1,1,3,5,-2,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4313,1831,278,4256,2211,1077,158,2624,840,1676,2087,1825,
营业外收入(万元),451,305,311,1533,998,480,252,772,281,492,364,309,
营业外支出(万元),70,31,3,58,58,57,0,3,2,20,5,3,
非流动资产处置损失(万元),2,0,--,1,1,0,0,1,1,1,0,0,
利润总额(万元),4693,2105,586,5731,3152,1500,409,3393,1119,2148,2446,2131,
所得税费用(万元),359,79,40,698,386,161,30,416,100,285,343,278,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4334,2026,546,5032,2766,1339,380,2976,1019,1863,2103,1853,
归属于母公司所有者的净利润(万元),4369,2053,564,5077,2791,1348,380,2976,1019,1867,2124,1808,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-35,-27,-17,-45,-25,-10,--,--,--,-4,-21,46,
基本每股收益,0.73,0.36,0.11,1,0.55,0.27,0.07,0.6,0.21,0.41,--,--,
稀释每股收益,0.73,0.36,--,1,0.55,0.27,--,0.6,0.21,0.41,--,--,
