报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),91973,62437,33382,103622,71099,47317,23155,82067,86519,76312,57450,
营业收入(万元),91973,62437,33382,103622,71099,47317,23155,82067,86519,76312,57450,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),84366,56858,29828,93530,63576,42016,20758,75031,76914,68675,52928,
营业成本(万元),61328,41275,22159,65900,45148,29836,14797,52814,58551,54933,43557,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1193,885,263,1470,639,399,262,1209,944,865,427,
销售费用(万元),13593,9189,4553,15016,10462,6659,3210,12476,10313,5976,4019,
管理费用(万元),7383,4886,2545,9764,6325,4395,2160,7400,6366,5723,4063,
财务费用(万元),769,499,236,1144,911,644,317,1084,631,960,773,
资产减值损失(万元),99,124,72,237,91,83,12,49,109,218,90,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),319,--,--,--,--,--,--,--,34,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8484,6086,3554,10091,7523,5301,2397,7036,9638,7637,4522,
营业外收入(万元),3,1,449,438,511,273,90,511,88,31,177,
营业外支出(万元),17,10,13,49,66,26,4,774,2,11,13,
非流动资产处置损失(万元),3,2,--,17,--,--,--,743,0,--,--,
利润总额(万元),8470,6076,3989,10480,7968,5548,2483,6773,9724,7657,4686,
所得税费用(万元),1355,978,620,1520,1565,1079,496,999,1374,1268,600,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7116,5098,3370,8961,6403,4469,1988,5774,8351,6388,4085,
归属于母公司所有者的净利润(万元),7116,5098,3370,8961,6403,4469,1988,5774,8351,6388,4085,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,-46,-51,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.37,0.28,0.22,0.57,0.41,0.29,0.13,0.37,0.56,--,0.26,
稀释每股收益,0.37,0.28,0.22,0.57,0.41,0.29,0.13,0.37,0.56,--,--,
