报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),55161,39711,19627,67295,51245,35835,17100,69566,49217,36317,20534,65848,68590,57471,50658,
营业收入(万元),55161,39711,19627,67295,51245,35835,17100,69566,49217,36317,20534,65848,68590,57471,50658,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),47129,33362,16240,58132,43455,29869,13884,60219,42478,30364,16435,58358,61561,53767,42964,
营业成本(万元),33492,24654,12106,41624,31825,22314,10433,43717,31168,23026,12992,45102,50352,43263,34520,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),855,545,227,701,303,212,107,520,345,289,171,382,387,277,203,
销售费用(万元),676,473,238,970,666,471,172,1101,723,487,196,937,937,1031,933,
管理费用(万元),8922,5585,2552,12442,9006,5705,2386,10872,7294,4406,1795,8596,7130,6559,5851,
财务费用(万元),2906,1731,812,2266,1632,1069,631,3667,2796,1904,979,3292,2718,2576,1355,
资产减值损失(万元),279,374,305,130,24,98,154,340,152,253,302,49,37,61,101,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,
投资收益(万元),260,185,53,179,50,50,--,21,21,21,--,11,40,24,31,
对联营企业和合营企业的投资收益(万元),--,--,--,41,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8427,6669,3440,9342,7839,6015,3217,9368,6760,5974,4099,7502,7070,3729,7724,
营业外收入(万元),711,296,307,783,486,180,61,770,392,324,87,1062,714,769,294,
营业外支出(万元),375,233,40,379,226,175,21,801,528,471,80,578,403,326,277,
非流动资产处置损失(万元),260,123,38,149,109,81,0,--,383,374,53,268,147,69,79,
利润总额(万元),8763,6732,3707,9745,8099,6020,3257,9337,6623,5827,4106,7985,7381,4172,7741,
所得税费用(万元),1745,1303,856,2154,1734,1199,606,1991,1322,1383,544,1282,1101,672,1008,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7018,5429,2850,7591,6365,4822,2651,7347,5301,4444,3561,6703,6280,3500,6733,
归属于母公司所有者的净利润(万元),7018,5449,2806,7612,6226,4674,2518,6894,4972,4203,3440,6770,6366,3578,6757,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1,-21,44,-22,139,148,133,452,329,241,121,-68,-86,-79,-24,
基本每股收益,0.58,0.45,0.23,0.68,0.57,0.45,0.28,0.77,0.55,0.47,0.38,0.75,0.71,0.4,0.75,
稀释每股收益,0.58,0.45,0.23,0.68,0.57,0.45,0.28,0.77,0.55,0.47,0.38,0.75,0.71,0.4,0.75,
