报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),14549,122894,87244,65052,22832,153595,95745,64266,12724,77332,58721,35252,12754,90114,64115,42134,11634,63971,48511,28599,10567,56816,44324,24450,10633,34365,25633,16563,9239,28869,21300,25435,20136,17174,
营业收入(万元),14549,122894,87244,65052,22832,153595,95745,64266,12724,77332,58721,35252,12754,90114,64115,42134,11634,63971,48511,28599,10567,56816,44324,24450,10633,34365,25633,16563,9239,28869,21300,25435,20136,17174,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),13004,107430,78440,58828,20607,134758,87014,58077,12061,68033,51909,31909,12136,84009,58691,38593,10912,57911,43152,25879,9402,50185,38607,20247,8012,30230,22684,15329,8112,24172,17685,21635,17783,15102,
营业成本(万元),10046,91531,68457,52640,18107,117102,76457,51329,9718,59358,46162,28278,10585,75317,53736,35562,9706,51329,38735,23143,8244,44087,33927,17863,7015,26567,19362,13066,6805,21099,15426,18841,15742,13115,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
