报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),35185,20815,6684,25618,16898,11437,2786,25047,16540,20917,16552,14914,9565,
营业收入(万元),35185,20815,6684,25618,16898,11437,2786,25047,16540,20917,16552,14914,9565,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),31257,18442,6496,22666,15442,10118,3037,21007,14705,16900,12922,11580,7166,
营业成本(万元),24348,13737,4640,17956,12275,8039,2171,16117,10682,12916,9723,8801,5393,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),235,143,47,228,145,115,19,284,169,151,106,155,81,
销售费用(万元),2120,1609,660,1461,1034,618,249,1288,1052,1130,825,590,365,
管理费用(万元),4508,2880,1132,2823,1866,1220,603,2931,2277,2616,2023,1921,1295,
财务费用(万元),30,40,17,-32,-5,-1,-5,-31,-20,-12,-5,31,-1,
资产减值损失(万元),15,33,--,230,127,127,--,418,544,98,251,83,34,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5237,3240,187,2951,1456,1319,-251,4040,1835,4017,3630,3334,2398,
营业外收入(万元),800,614,453,1515,1226,551,383,1949,1406,1490,994,262,3,
营业外支出(万元),18,--,--,45,0,0,0,5,5,10,6,7,3,
非流动资产处置损失(万元),--,--,--,45,--,0,--,2,--,0,--,--,--,
利润总额(万元),6019,3854,640,4421,2682,1870,132,5985,3236,5497,4618,3590,2398,
所得税费用(万元),1746,1217,150,577,409,286,21,853,456,699,637,501,326,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4273,2637,490,3843,2273,1585,110,5132,2780,4798,3981,3088,2072,
归属于母公司所有者的净利润(万元),4273,2637,490,3843,2273,1585,110,5132,2780,4798,3981,3088,2073,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,-0,
基本每股收益,0.6,0.37,0.07,0.66,0.42,0.3,0.02,0.96,0.52,0.9,0.74,0.6,0.43,
稀释每股收益,0.6,0.37,0.07,0.66,0.42,0.3,0.02,0.96,0.52,0.9,0.74,0.6,0.43,
