报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),12338,9258,874,22852,10558,8253,631,22115,8527,22351,24415,28851,26713,
营业收入(万元),12338,9258,874,22852,10558,8253,631,22115,8527,22351,24415,28851,26713,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12282,9113,2171,19069,10429,7721,2087,18827,9723,17932,19794,24984,22070,
营业成本(万元),6176,5038,630,11458,5013,4156,482,11830,4629,10962,12335,17304,16223,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),99,66,13,242,77,56,--,116,85,154,199,282,126,
销售费用(万元),2130,1455,555,2393,1432,887,349,1880,1278,1780,2035,2330,1959,
管理费用(万元),3088,1959,891,3998,3042,1920,843,3536,2602,4513,4650,4403,2935,
财务费用(万元),23,-11,-38,-296,-136,-87,-0,406,277,61,8,24,316,
资产减值损失(万元),766,606,120,1274,999,789,414,1059,852,462,568,642,512,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),72,38,3,-6,-6,-5,-3,-0,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-0,0,0,-6,-6,-5,-3,-0,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),804,493,-1294,3777,123,527,-1459,3288,-1196,4419,4621,3867,4643,
营业外收入(万元),374,326,302,1095,813,175,15,1152,801,378,751,992,370,
营业外支出(万元),11,10,0,1,0,0,--,4,2,3,1,4,3,
非流动资产处置损失(万元),10,10,--,1,--,--,--,2,1,3,0,0,2,
利润总额(万元),1168,809,-992,4872,935,702,-1444,4435,-397,4794,5371,4855,5010,
所得税费用(万元),117,91,-27,794,213,180,-70,578,89,608,667,-89,437,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1051,718,-965,4077,723,522,-1374,3857,-486,4186,4704,4944,4573,
归属于母公司所有者的净利润(万元),994,685,-911,4238,888,626,-1342,3870,-477,4186,4704,4944,4573,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),58,33,-54,-161,-165,-104,-33,-14,-9,--,--,--,--,
基本每股收益,0.09,0.06,-0.08,0.47,0.1,0.07,-0.16,0.45,-0.06,0.49,0.55,0.58,0.59,
稀释每股收益,0.09,0.06,-0.08,0.47,0.1,0.07,-0.16,0.45,-0.06,0.49,0.55,0.58,0.59,
