报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),37420,12355,65154,44255,27562,9573,56157,40404,27946,10498,54231,36150,23550,9961,57296,42118,26389,54061,47576,43153,
营业收入(万元),37420,12355,65154,44255,27562,9573,56157,40404,27946,10498,54231,36150,23550,9961,57296,42118,26389,54061,47576,43153,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),35329,12642,60718,42346,25968,9326,52755,37904,26157,10198,49979,32797,21753,9651,52395,38452,24542,49424,43355,39477,
营业成本(万元),27767,9456,50052,35422,21959,7403,44231,31501,21476,7762,41405,26348,17438,7361,44262,31826,20338,41980,37047,34518,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),80,4,240,110,93,5,249,93,78,7,162,95,78,36,202,137,106,190,177,142,
销售费用(万元),2663,1225,3335,2275,1280,693,2655,2243,1582,1032,3145,2061,1487,843,3081,2334,1667,2744,2094,1694,
管理费用(万元),3854,1529,6070,3917,2339,1200,5338,3845,2747,1379,4621,3448,2136,1061,3696,3301,1938,3801,3336,2382,
财务费用(万元),845,349,597,255,136,70,193,117,164,63,652,592,497,265,886,586,367,620,537,699,
资产减值损失(万元),119,78,425,367,161,-45,89,104,110,-45,-8,252,117,84,268,269,126,89,164,42,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2250,-287,4738,1909,1594,246,3402,2501,1789,300,4252,3354,1797,310,4901,3666,1847,4637,4221,3676,
营业外收入(万元),240,154,15,11,5,3,497,317,16,2,382,92,92,1,375,372,362,253,138,130,
营业外支出(万元),4,--,10,7,3,2,45,73,39,10,30,58,44,10,23,45,29,22,53,26,
非流动资产处置损失(万元),--,--,--,--,--,--,0,15,15,--,21,21,21,--,6,--,--,2,--,--,
利润总额(万元),2486,-133,4743,1913,1596,248,3855,2744,1765,291,4604,3387,1845,301,5253,3992,2179,4868,4306,3781,
所得税费用(万元),326,22,510,233,248,38,323,424,258,64,493,511,285,51,638,586,341,561,503,451,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2160,-154,4233,1680,1348,210,3531,2320,1507,227,4111,2876,1560,250,4615,3407,1838,4306,3802,3329,
归属于母公司所有者的净利润(万元),2258,-138,4234,1681,1349,210,3531,2320,1507,227,4111,2876,1560,250,4615,3407,1838,4306,3802,3329,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-98,-16,-1,-1,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.18,-0.02,0.64,0.25,0.2,0.03,0.53,0.35,0.23,0.03,0.7,0.54,0.31,0.05,0.92,0.68,0.37,0.86,0.76,0.67,
稀释每股收益,0.18,-0.02,0.64,0.25,0.2,0.03,0.53,0.32,0.23,0.03,0.7,0.52,0.31,0.05,0.92,0.62,0.37,0.86,0.76,0.67,
