报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),65543,43542,5826,132425,122821,99576,62288,380026,187252,129927,53691,252814,172754,118074,57507,371736,186709,102507,13446,209523,141720,119687,53699,117566,67396,50022,20893,99331,80804,56640,26485,182379,103027,80409,45546,112181,60042,25846,7411,86181,68673,57188,23174,99235,10114,6608,1977,109808,14092,8085,1629,
营业收入(万元),65543,43542,5826,132425,122821,99576,62288,380026,187252,129927,53691,252814,172754,118074,57507,371736,186709,102507,13446,209523,141720,119687,53699,117566,67396,50022,20893,99331,80804,56640,26485,182379,103027,80409,45546,112181,60042,25846,7411,86181,68673,57188,23174,99235,10114,6608,1977,109808,14092,8085,1629,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
营业总成本(万元),66515,42750,6051,138069,120504,98876,61342,369039,180714,121291,49411,283716,174409,117656,55835,356020,176562,99336,17305,203398,139843,117799,51722,115870,65556,47995,21293,92203,73376,50192,25440,159423,95667,74456,40166,91991,49445,21431,8002,69791,58076,49583,20730,80969,9121,6371,2190,95677,13903,8271,1931,
营业成本(万元),46750,31306,2821,120557,111362,93336,58486,351851,166569,111229,44980,223943,154143,102530,48929,312458,153684,87806,12965,169051,119281,100061,43179,92042,53297,38986,17831,72514,60081,41617,20649,130022,76416,58814,34343,77342,41013,16823,6515,56834,48044,41553,17566,69696,6887,4821,1556,82711,10588,5985,1108,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
营业税金及附加(万元),4962,2067,-86,819,1226,552,303,10535,3550,2983,1433,15602,10737,8621,3550,27964,12389,4448,214,16840,9345,8592,3777,11280,3564,2755,521,6559,4097,2626,1049,19367,13759,12211,4072,6545,3390,1413,161,5574,4444,3744,1569,6814,692,459,137,7506,992,537,112,
销售费用(万元),4054,3683,317,1679,1351,967,620,2522,1692,1150,258,6472,3659,2254,1151,5081,3690,2407,1407,4925,3552,2060,972,4319,3017,2072,851,4631,3436,2354,1297,3532,1699,1225,442,2601,1748,1001,323,3127,2578,2221,511,1481,290,243,114,1902,389,307,175,
管理费用(万元),6229,3615,1769,6906,4984,3166,1433,7882,5871,3499,1421,11054,5807,3988,2023,7521,4998,3595,2068,6577,4830,3273,1619,6303,4785,3432,1642,6999,5421,3570,1874,6271,4230,2866,1652,4940,3267,2105,996,4052,3062,2056,1121,2634,1232,777,361,3652,1660,1225,450,
财务费用(万元),3029,2257,1176,3609,2530,1660,861,4549,3784,3027,1628,1724,115,517,146,1704,1957,1378,675,5247,2443,1913,695,1530,873,711,439,2097,1124,831,568,818,216,25,192,-1343,-61,2,-0,36,-24,-13,-23,85,33,85,22,189,274,217,86,
资产减值损失(万元),1491,-177,55,4499,-948,-805,-362,-8301,-751,-597,-308,24921,-51,-255,35,1293,-157,-297,-25,757,392,1899,1480,396,20,39,9,-597,-783,-806,3,-586,-653,-685,-536,1907,88,87,8,167,-28,21,-14,259,-12,-15,0,-283,--,0,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,-4,-4,--,0,0,8,--,0,--,
投资收益(万元),2904,-233,-100,13966,-119,77,-59,398,996,380,379,-2312,-96,-131,73,3643,2426,2636,345,3489,2583,2313,165,3880,100,16,15,246,-188,-111,-59,213,203,10,-137,255,-47,50,-27,-566,-386,-366,-57,403,0,0,0,522,1383,1381,6,
对联营企业和合营企业的投资收益(万元),-361,-234,-102,-172,-202,6,-112,-122,488,-102,-41,-6368,-96,-131,73,3468,2600,2636,345,2997,1856,2313,165,3376,-233,16,15,-132,-309,-111,-59,92,218,25,-137,255,-47,50,-27,-200,-386,-367,-62,255,--,0,0,--,--,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
营业利润(万元),4850,3428,2542,8014,2197,776,887,11384,7534,9017,4658,-33213,-1750,287,1745,19358,12573,5807,-3513,9615,4460,4202,2142,5576,1940,2043,-385,7374,7240,6338,986,23169,7563,5963,5244,20445,10550,4465,-618,15825,10212,7239,2383,18666,993,237,-213,14662,1571,1195,-297,
营业外收入(万元),341,314,51,552,517,474,249,437,257,85,23,173,103,73,8,2253,43,14,3,581,53,24,17,642,2043,2029,1584,38,32,17,15,667,22,7,1,26,15,6,5,69,57,52,1,19,3,3,3,39,11,11,10,
营业外支出(万元),368,134,98,192,70,60,55,468,169,39,12,476,165,116,49,562,122,66,54,88,91,47,25,162,118,80,38,273,239,82,37,321,249,205,152,193,145,120,87,343,265,247,19,344,59,17,7,148,36,26,14,
非流动资产处置损失(万元),--,--,--,--,11,8,6,133,113,8,8,132,33,23,0,38,37,--,33,28,19,18,4,47,37,30,0,17,12,7,--,29,2,--,--,42,32,32,32,--,--,0,3,0,--,0,0,33,--,0,--,
利润总额(万元),4824,3608,2495,8374,2645,1190,1081,11353,7623,9063,4669,-33516,-1812,243,1704,21049,12493,5755,-3565,10107,4421,4180,2134,6055,3865,3992,1162,7139,7033,6273,964,23515,7336,5764,5093,20279,10420,4350,-700,15551,10004,7044,2365,18341,937,223,-218,14553,1546,1180,-301,
所得税费用(万元),2638,1312,561,3878,-251,-261,251,5855,3412,4362,2445,1700,1169,1363,223,8299,4195,1511,-573,4028,1552,1259,945,1072,1205,1283,449,1950,2332,1972,560,6949,2318,1733,1551,6155,3956,1803,33,4827,3596,2736,921,6542,646,312,34,5280,411,217,26,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,0,--,
