报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
营业总收入(万元),27397,17501,26897,11422,21805,8880,18053,8435,11844,2250,
营业收入(万元),27397,17501,26897,11422,21805,8880,18053,8435,11844,2250,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),24058,15324,22321,9508,18886,7608,16370,7494,11373,3576,
营业成本(万元),17154,11107,14897,6436,13691,5666,12480,5931,8400,1929,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),279,193,203,84,134,45,102,60,14,--,
销售费用(万元),3449,2108,3628,1462,1999,682,1155,454,745,379,
管理费用(万元),2287,1450,2670,1243,2582,1072,2156,825,1534,946,
财务费用(万元),591,384,409,150,200,133,407,230,478,265,
资产减值损失(万元),297,82,514,134,279,9,71,-6,202,56,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3339,2194,4576,1914,2919,1272,1683,941,470,-1326,
营业外收入(万元),26,5,197,76,418,338,232,53,221,19,
营业外支出(万元),5,5,71,48,19,--,4,4,1,--,
非流动资产处置损失(万元),--,0,58,47,--,--,--,--,--,--,
利润总额(万元),3359,2194,4702,1942,3318,1610,1911,991,691,-1307,
所得税费用(万元),510,324,678,277,466,221,146,42,--,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),2850,1870,4024,1665,2853,1389,1765,949,691,-1307,
归属于母公司所有者的净利润(万元),2850,1870,4024,1665,2853,1389,1765,949,691,-1307,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.53,0.35,0.75,0.31,0.55,0.27,0.38,0.23,0.16,-0.41,
稀释每股收益,--,0.35,0.75,0.31,0.55,0.27,0.38,0.23,0.16,-0.41,
