报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),30668,126867,93594,50508,18855,134893,102639,67185,32838,155693,118359,77700,36098,177171,131528,76916,31996,164003,120862,74993,33492,140002,100940,60084,22550,124272,101153,68000,32189,158314,123989,88583,201149,158325,123875,
营业收入(万元),30668,126867,93594,50508,18855,134893,102639,67185,32838,155693,118359,77700,36098,177171,131528,76916,31996,164003,120862,74993,33492,140002,100940,60084,22550,124272,101153,68000,32189,158314,123989,88583,201149,158325,123875,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),29956,136325,104969,59824,25701,135031,100187,63107,30405,140622,107443,71158,32731,161822,120464,70416,30173,152579,112808,70101,33038,137612,99621,59550,22251,123331,96020,64132,30357,147149,113457,79193,164814,121257,105644,
营业成本(万元),24221,122643,94581,52383,20378,115348,85653,53199,25281,113691,87061,57513,26941,138086,102542,58922,24085,132470,99366,62476,28616,115106,83228,49355,18106,101934,84265,55452,26012,127239,99347,68772,142383,102897,92270,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1048,4349,3069,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),229,1583,1079,617,237,1744,1134,916,630,1316,723,646,500,725,538,368,267,757,482,258,113,563,326,261,162,436,381,182,51,177,149,121,865,891,322,
销售费用(万元),688,4234,3150,2115,1086,4338,3602,2272,1069,5038,4301,3038,1732,8101,5667,3747,1989,7238,5149,2960,1761,4791,3840,2524,1049,4172,2803,1954,969,5982,4687,3050,8639,5755,3514,
管理费用(万元),1294,5912,3528,4708,2332,8745,7051,5015,2573,11062,9823,6604,2594,11471,7733,5056,2455,9171,6601,3907,1792,7942,6186,4140,1902,7191,5584,3941,2107,8262,6651,5188,9848,9384,7049,
财务费用(万元),2043,2079,591,-125,1141,3378,2652,1609,502,1419,1552,999,711,1974,1327,1656,986,3316,2283,1379,749,5591,3826,2840,1032,3707,2082,1960,1173,3330,2014,1518,2328,575,1322,
资产减值损失(万元),435,-4475,-1028,127,528,1477,95,96,350,8096,3983,2359,254,1464,2656,667,391,-373,-1074,-879,8,3618,2214,430,--,5891,905,644,45,2160,610,543,751,1755,1168,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),3,1062,146,185,-6,365,39,-59,-115,-174,138,156,94,360,71,71,-27,-53,-182,-227,-34,-235,30,85,-38,503,-164,-226,--,7588,2279,2291,117,-28,--,
对联营企业和合营企业的投资收益(万元),--,24,-17,-9,-74,24,-194,-194,-115,-456,138,156,94,311,71,71,-27,--,-182,-227,--,-235,30,85,-38,-660,-164,-226,--,227,--,--,1212,-28,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),979,-8600,-10856,-8797,-6454,584,2491,4019,2318,14898,11054,6698,3461,15709,11136,6572,1796,11371,7872,4665,420,2156,1348,618,261,1444,4969,3643,1832,18752,12811,11681,36452,37040,18231,
营业外收入(万元),3,864,23,15,0,56,346,115,93,242,175,137,70,211,173,79,59,160,142,69,36,249,179,154,49,239,346,160,118,993,1296,61,842,1153,514,
营业外支出(万元),47,133,49,21,22,205,256,15,0,943,138,73,31,958,248,200,22,587,535,460,69,165,139,91,46,294,247,187,72,343,259,189,33,304,74,
非流动资产处置损失(万元),--,--,--,--,--,--,155,2,0,861,95,41,15,740,42,8,--,350,349,348,39,0,0,0,--,62,--,59,--,10,--,--,6,--,5,
利润总额(万元),935,-7870,-10882,-8803,-6475,435,2580,4119,2410,14196,11091,6762,3500,14962,11060,6451,1834,10944,7479,4274,387,2239,1388,681,264,1389,5068,3615,1878,19402,13848,11553,37261,37889,18672,
所得税费用(万元),219,-1242,-1883,-1309,-911,234,778,1044,795,2568,1765,720,661,2124,1776,936,290,1618,1378,843,149,237,243,116,64,276,744,579,304,2883,2200,1941,5646,4643,2853,
