报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),40933,351894,258771,154489,38438,242482,157229,103574,32082,69182,52781,36041,17549,69373,49272,32063,17301,57239,40526,26095,12579,41976,29357,18889,9291,34471,23598,14679,6811,28108,18634,10245,21630,14272,16258,11770,
营业收入(万元),40933,351894,258771,154489,38438,242482,157229,103574,32082,69182,52781,36041,17549,69373,49272,32063,17301,57239,40526,26095,12579,41976,29357,18889,9291,34471,23598,14679,6811,28108,18634,10245,21630,14272,16258,11770,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),35394,284702,214219,128985,33222,198241,129888,87781,25456,59567,43850,29813,14187,57122,40777,26109,13842,47246,33657,21324,9821,33897,23574,15140,7121,28471,19595,12519,5716,23706,15892,8862,18263,11974,13911,9763,
营业成本(万元),27141,250638,188404,113760,26307,173314,113880,77166,21193,46713,35807,24358,11398,47248,33942,21877,11673,41852,29191,18714,8647,30537,21271,13890,6594,25556,17426,10835,4933,20366,13793,7670,15946,10369,11729,8617,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),321,1390,784,540,79,1279,971,730,463,712,551,409,202,696,445,318,211,492,336,232,71,336,205,134,66,239,140,91,41,190,128,63,147,105,172,69,
销售费用(万元),1031,3436,3837,2550,1135,3753,3119,1880,660,2075,1711,783,164,1735,1242,714,176,1656,929,524,138,1426,826,435,113,1183,558,405,84,1076,556,280,773,446,679,245,
管理费用(万元),3291,14134,9271,5827,2765,11782,8256,5446,2224,8442,3804,2550,1336,5912,3730,2335,1007,3398,2993,1793,825,2414,1596,1024,433,2071,1278,908,445,1735,964,566,1156,732,911,658,
