报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),13374,56808,38688,22127,9563,35136,21116,13342,5517,29088,22725,15076,8209,30694,23779,15441,8605,29177,30471,28214,
营业收入(万元),13374,56808,38688,22127,9563,35136,21116,13342,5517,29088,22725,15076,8209,30694,23779,15441,8605,29177,30471,28214,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),11507,51390,34875,19741,8649,30961,18560,11869,4873,24838,19268,12785,6754,25371,19603,12704,6902,24493,25088,22838,
营业成本(万元),8165,37696,26199,14950,6429,24179,14364,9132,3666,19975,15497,10229,5631,20531,15871,10266,5841,19335,19930,18648,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),100,989,566,337,111,678,215,135,57,322,227,160,74,357,258,189,81,323,349,368,
销售费用(万元),752,4085,2716,1608,679,3099,1651,1058,374,1643,1109,661,295,1384,1014,681,288,1336,1540,1290,
管理费用(万元),1823,6718,4177,2414,1295,3511,2443,1647,631,3224,2337,1573,604,2676,2013,1333,572,2463,2582,2149,
财务费用(万元),716,1918,1344,594,205,-379,-33,-26,153,-487,-312,50,22,392,231,118,34,904,584,443,
资产减值损失(万元),-48,-15,-128,-163,-71,-128,-80,-77,-8,161,409,111,129,31,217,118,86,133,102,-60,
公允价值变动收益(万元),-8,89,75,22,1,-1,42,27,21,-33,23,28,--,-44,-52,-136,--,-29,42,25,
投资收益(万元),131,303,182,161,34,525,367,354,313,248,60,11,--,-5,-7,12,3,124,26,6,
对联营企业和合营企业的投资收益(万元),--,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2064,6217,4394,2788,950,4699,2966,1854,978,4465,3540,2330,1455,5275,4118,2612,1706,4778,5451,5406,
营业外收入(万元),21,102,95,34,20,414,349,200,116,522,358,111,30,560,396,293,188,938,256,109,
营业外支出(万元),20,27,9,9,8,251,60,60,1,499,120,100,--,13,12,7,1,36,35,30,
非流动资产处置损失(万元),--,--,7,7,--,249,52,52,--,377,--,--,--,11,11,6,--,--,7,19,
利润总额(万元),2066,6292,4479,2814,961,4862,3254,1994,1093,4488,3777,2340,1485,5822,4501,2899,1893,5680,5672,5486,
所得税费用(万元),174,728,802,504,172,836,595,378,199,809,650,432,286,965,1045,642,505,1389,1052,1070,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1891,5564,3678,2310,789,4026,2659,1615,894,3679,3127,1909,1198,4858,3456,2257,1388,4292,4619,4416,
归属于母公司所有者的净利润(万元),1178,4575,3213,2040,684,3911,2660,1616,895,3689,3127,1918,1211,4868,3460,2258,1388,4292,4619,4416,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),713,989,465,269,105,115,-1,-1,-1,-10,--,-9,-12,-11,-4,-2,--,--,--,--,
基本每股收益,0.13,0.52,0.36,0.23,0.08,0.44,0.3,0.18,0.1,0.45,0.35,0.25,0.18,0.74,0.52,0.34,0.21,0.65,0.7,0.67,
稀释每股收益,0.13,0.52,0.36,0.23,0.08,0.44,0.3,0.18,0.1,0.45,0.35,0.25,0.18,0.74,0.52,0.34,0.21,0.65,0.7,0.67,
