报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
营业总收入(万元),108177,460394,304532,178056,77691,448313,300516,198320,96684,453913,314068,208544,112652,461657,319816,193984,94994,385984,253185,159076,81690,329263,229330,140431,60063,288985,205760,133047,61662,232995,151529,82772,36150,168516,109157,68684,30225,139668,100292,66130,27676,105001,69972,43317,80298,51889,30651,70710,65342,
营业收入(万元),108177,460394,304532,178056,77691,448313,300516,198320,96684,453913,314068,208544,112652,461657,319816,193984,94994,385984,253185,159076,81690,329263,229330,140431,60063,288985,205760,133047,61662,232995,150419,82772,36150,168516,109157,68684,30225,139668,100292,66130,27676,105001,69972,43317,80298,51889,30651,70710,65342,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,
营业总成本(万元),109907,467774,314235,185753,81442,454651,304040,201561,98715,512205,345298,227204,122095,498218,345211,210306,99636,438622,282643,176496,88992,349221,240104,147896,63763,279990,198539,127229,58843,223027,146653,79796,35730,163563,105343,65777,29609,134886,97050,63754,27373,99755,67205,41347,75663,50317,29590,66916,61596,
营业成本(万元),94388,403253,267637,155035,66996,385881,257957,170757,81820,423733,289256,189784,103869,419910,290982,174873,84974,357435,231762,144042,74121,294934,205465,125919,53334,237988,168468,107505,49679,195176,129972,70030,30804,145004,93315,58519,26361,118123,86700,56736,24015,87611,58215,35498,65981,43600,25073,58262,52656,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,
