报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),16835,79598,58165,38081,17433,87190,61466,40449,17180,85758,61849,43161,20671,94785,69860,47680,22266,95309,64834,42973,18407,71068,51016,32106,13161,56622,41374,25997,11193,50932,37249,38862,33991,23068,
营业收入(万元),16835,79598,58165,38081,17433,87190,61466,40449,17180,85758,61849,43161,20671,94785,69860,47680,22266,95309,64834,42973,18407,71068,51016,32106,13161,56622,41374,25997,11193,50932,37249,38862,33991,23068,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业总成本(万元),18263,80933,58693,40245,19072,100809,66676,43771,18536,93148,61945,42246,20047,96506,66742,44151,20630,86717,55935,35598,15333,61745,45479,29446,12582,51043,37056,23104,10005,44172,32643,33602,30098,19645,
营业成本(万元),13922,63501,46530,30217,14058,72774,51667,33938,14237,67487,46960,32683,15602,70741,50967,34322,15935,68627,45504,29912,12973,50165,36843,24455,10885,42052,30592,18921,8048,36140,26681,28376,26342,16563,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业税金及附加(万元),313,1351,1418,614,265,1004,253,186,67,487,270,197,90,577,460,306,133,653,416,273,112,515,441,19,1,142,100,90,23,166,116,191,199,97,
销售费用(万元),796,4559,3266,2205,1043,6175,4036,2521,1135,6688,4585,2941,1279,7609,5266,3328,1777,5460,2612,1231,483,3352,2383,1340,594,2579,1665,989,430,1678,1159,1409,773,570,
管理费用(万元),1931,10618,7953,5358,2660,11306,8320,5336,2373,11401,7263,4543,2211,12847,8382,5125,2479,10217,6339,3448,1553,7193,5281,3009,1157,5929,4521,3037,1379,5717,4415,3022,2282,2040,
财务费用(万元),-19,-1831,-1872,192,114,1091,887,685,310,1352,895,533,373,2057,1496,995,410,783,735,614,306,60,231,485,-108,271,78,11,71,428,210,617,480,345,
资产减值损失(万元),1320,2734,1399,1658,930,8459,1513,1106,415,5733,1972,1350,492,2675,172,75,-104,977,329,120,-94,459,299,138,53,69,100,56,54,43,63,-14,23,30,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,--,
