报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),8195888,5913770,3957009,1732878,7408571,5166812,3403430,1652326,5017273,72053,51443,33591,88396,69746,46832,22650,116493,83033,55190,27416,115003,88641,62897,29305,136799,115828,88515,48113,213543,172937,134007,68064,208994,159305,115366,48676,147048,102365,66237,31300,185679,156585,118797,58257,184235,143254,101562,47068,156510,128791,86032,40396,
营业收入(万元),8195888,5913770,3957009,1732878,7408571,5166812,3403430,1652326,5017273,72053,51443,33591,88396,69746,46832,22650,116493,83033,55190,27416,115003,88641,62897,29305,136799,115828,88515,48113,213543,172937,134007,68064,208994,159305,115366,48676,147048,102365,66237,31300,185679,156585,118797,58257,184235,143254,101562,47068,156510,128791,86032,40396,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,--,--,--,--,--,
营业总成本(万元),8025774,5789212,3899256,1717469,7287360,5076882,3357844,1632878,4891189,81780,59217,36547,117080,90007,59209,27341,135006,96205,63772,32164,131885,100967,71311,33455,143290,121402,91459,48173,210156,171409,131224,66478,206276,156926,113412,49120,155220,109350,71543,34325,192233,158737,118528,57704,182400,141787,100585,46511,155352,128068,85629,40198,
营业成本(万元),7693041,5559803,3752842,1644967,6988405,4872781,3221250,1569597,4657682,66570,47026,28391,85913,66860,44399,21666,108671,76958,50679,25116,107794,83072,58943,27000,122147,103788,78578,42187,189799,154084,118249,59737,182286,139389,100716,42902,134465,95364,61953,29292,170392,142257,107036,51950,162809,126008,88990,41004,138886,114714,76602,35722,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,--,--,--,--,--,
研发费用(万元),28922,17757,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,--,--,
