报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),111247,75669,34560,161602,107946,73007,33607,152522,100482,66442,29947,137182,88734,60726,22339,146635,101507,67203,31357,145264,100582,64448,33206,131155,91856,59447,28814,116178,80222,52035,23170,98346,67877,44433,20672,111083,72841,47986,98616,89305,79785,
营业收入(万元),111247,75669,34560,161602,107946,73007,33607,152522,100482,66442,29947,137182,88734,60726,22339,146635,101507,67203,31357,145264,100582,64448,33206,131155,91856,59447,28814,116178,80222,52035,23170,98346,67877,44433,20672,111083,72841,47986,98616,89305,79785,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业总成本(万元),69800,45217,24897,107846,68526,44513,24627,106295,64417,40592,21500,95918,56290,35811,16520,95965,64453,40015,23270,98029,64236,38939,24693,91974,60420,37067,21276,80638,51601,32250,17144,67271,42145,26395,14936,74113,45058,28968,65887,60392,56783,
营业成本(万元),29542,19024,9298,38926,28122,19554,9270,41021,27744,18844,8613,37691,23917,15860,6327,41512,29390,19377,9986,39581,26676,16769,7392,38780,28991,20010,9852,33097,22530,15987,7133,27209,18583,11811,4976,25507,17277,11458,25336,24399,23808,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
