报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),48978,282789,226924,159520,77517,296090,189488,130317,50915,175600,122805,77933,29401,137036,97900,70756,33411,101084,63910,39071,17707,83486,60390,39390,17188,60842,45807,31104,36393,15783,12613,
营业收入(万元),48978,282789,226924,159520,77517,296090,189488,130317,50915,175600,122805,77933,29401,137036,97900,70756,33411,101084,63910,39071,17707,83486,60390,39390,17188,60842,45807,31104,36393,15783,12613,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),36354,222545,171024,117678,56185,192056,116051,77296,35324,111094,77014,47160,19824,103904,75432,54804,26569,78613,49311,29651,13817,65646,46768,29895,13163,47284,35765,24177,28597,13204,11269,
营业成本(万元),25764,178090,142554,100062,48298,155076,93848,63141,28358,85221,57297,33869,14784,78915,60538,45502,22823,64728,39125,22998,10920,53232,38448,24362,10448,35976,27368,18981,21604,9929,8496,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),505,1939,1353,831,374,1363,494,361,172,907,679,408,93,658,424,276,130,463,214,153,60,428,343,216,100,368,279,162,175,85,55,
销售费用(万元),4568,17275,9215,4804,2163,13772,8258,4534,1972,7867,5447,3449,1364,8609,5321,3084,1217,5939,4429,3046,1501,6510,4378,2868,1475,6227,4479,2975,3682,1775,1598,
管理费用(万元),3730,20090,14724,9996,4661,20693,14071,9122,4191,16704,11651,7305,3315,14872,8755,5458,2169,8026,5566,3438,1333,6400,3908,2590,1259,4938,3210,1908,2560,1162,945,
财务费用(万元),1205,1975,1246,298,-98,-4842,-1856,-1515,-247,-338,92,728,131,242,-132,-223,-276,-1075,-665,-362,-299,-1479,-499,-532,-121,-176,390,338,285,230,183,
资产减值损失(万元),582,3175,1932,1687,787,5994,1236,1653,878,733,1847,1401,138,608,527,708,506,532,641,379,302,555,190,392,1,-49,39,-188,291,23,-8,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-1601,-6877,863,505,170,1568,1406,1176,254,124,--,--,--,-86,-82,-65,-33,-45,-21,--,--,--,--,--,--,--,--,--,--,--,5,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-86,-82,--,--,--,-21,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),11221,58920,57192,42632,21502,105601,74843,54198,15845,64629,45792,30773,9576,33046,22385,15887,6809,22426,14579,9420,3890,17840,13622,9495,4025,13558,10042,6927,7797,2579,1349,
营业外收入(万元),142,214,4249,3702,2907,3757,3037,2842,2654,1296,913,684,240,528,337,180,50,160,92,87,18,253,238,230,202,366,256,255,33,88,56,
营业外支出(万元),13,74,43,2,1,17,17,17,1,8,4,4,4,9,9,9,--,60,60,60,60,39,39,39,2,16,10,10,12,32,89,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,4,0,0,--,3,3,3,--,--,--,--,--,36,--,--,--,--,--,--,4,5,44,
利润总额(万元),11349,59059,61398,46333,24408,109341,77863,57023,18498,65916,46701,31452,9812,33565,22714,16058,6859,22526,14611,9447,3848,18054,13821,9686,4225,13909,10287,7172,7817,2636,1316,
所得税费用(万元),1229,7579,6634,4668,2833,8068,6316,4794,1912,6018,4266,3086,833,4824,3213,2166,975,3156,1995,1398,507,2749,1876,1216,636,2021,1490,1077,1106,360,247,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10120,51480,54764,41664,21575,101273,71547,52229,16586,59899,42434,28367,8979,28741,19501,13892,5884,19369,12616,8050,3341,15305,11945,8470,3589,11888,8798,6095,6711,2275,1069,
归属于母公司所有者的净利润(万元),10328,52246,55482,42267,21914,102643,72256,52706,16810,60458,42664,28493,9014,28829,19765,13921,5869,19293,12570,8020,3331,15191,11840,8400,3568,11781,8721,6037,6646,2275,1084,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-6,-464,
少数股东损益(万元),-208,-766,-718,-603,-339,-1370,-709,-478,-224,-559,-230,-127,-35,-88,-265,-28,15,76,45,29,9,115,105,69,21,107,77,58,65,0,-15,
基本每股收益,0.05,0.25,0.27,0.21,0.11,0.5,0.35,0.26,0.16,0.66,0.47,0.31,0.1,0.63,0.43,0.31,0.13,0.81,0.53,0.34,0.14,0.64,0.49,0.35,0.19,0.79,0.63,0.44,0.48,0.23,0.11,
稀释每股收益,0.05,0.25,0.27,0.21,0.11,0.5,0.35,0.26,0.16,0.66,0.47,0.31,0.1,0.63,0.43,0.31,0.13,0.81,0.53,0.34,0.14,0.64,0.49,0.35,0.19,0.79,0.63,0.44,0.48,0.23,0.11,
