报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),54525,64216,45923,50000,24414,21917,28739,29497,62811,13060,11129,14614,12369,13937,14544,22758,9975,13838,18118,21369,17982,24467,20199,41133,26480,47286,53999,75795,75751,85741,101796,7490,8595,11548,7080,6426,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,19975,19905,20488,649,633,485,22146,20438,314,298,189,233,302,338,--,--,--,13,--,--,--,--,--,--,--,--,0,0,13,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),16108,20529,19798,18325,17732,18506,12703,3914,7785,9168,6968,5674,6286,6513,8818,7577,4898,4847,4809,4528,3044,2948,2338,1909,2324,2191,1909,3082,2466,1016,2869,1741,798,1229,1044,2810,
应收账款(万元),61960,54500,52363,52635,54073,48117,42536,44013,32974,30565,28012,30773,32539,31101,30833,30442,30976,31114,30109,26021,19670,23207,21438,23710,23136,21849,24991,22033,23670,25426,23569,17521,20567,14417,15211,25562,
预付款项(万元),7603,6000,9380,6004,10924,8923,18257,11399,8934,3536,4441,2619,3885,1134,5219,1982,13790,8265,10756,3346,8493,3258,5222,4796,17935,12874,20527,9596,19150,13861,7996,6423,5880,4230,1144,8988,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
