报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),164464,70891,107894,160165,96389,79571,100823,190287,89169,76406,66354,43026,52785,32786,60761,43636,30016,34913,50129,36929,25016,31412,53799,15319,32982,13484,20153,32796,27365,29402,34298,44840,40198,38004,63133,58427,59955,50272,61153,56578,52273,73766,73461,90899,71594,72086,113128,24119,28309,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),165926,67338,84506,95661,101979,49685,53387,70627,95941,44900,15942,15140,20551,13719,13011,18982,25374,10152,9997,12919,16678,7694,6997,8516,10600,6463,5222,5984,11144,4969,5578,4325,7796,3948,3524,3462,4093,2376,2578,2283,3695,1626,2328,1695,3704,827,1121,1986,2892,
应收账款(万元),612735,856139,780255,756026,623792,746693,674754,579545,495283,526291,286902,220172,216161,224505,208497,162296,139675,117432,110763,96521,74663,84645,81018,72525,65911,82830,81824,70681,53300,81886,74298,66953,54824,58028,70206,69694,63115,86655,84114,79622,66952,87276,72222,57355,49050,55344,54376,48467,33437,
预付款项(万元),230298,161326,154525,76409,138964,101426,106909,126817,128207,82406,64221,61911,57661,60240,61361,59352,56920,40737,47841,46266,42044,37414,41475,41926,38323,52919,53188,39838,38536,42011,44211,40723,31776,33132,27875,21635,18777,21096,19649,19119,16963,19852,17648,18199,17512,18311,18128,12849,10775,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,166,166,166,166,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),--,24698,22125,20494,15329,21430,22053,21637,20331,19089,11177,11333,8862,8686,8191,9456,7406,8418,7814,8208,7173,7772,7797,7209,7751,9473,7273,9508,8184,10056,10028,11209,8830,9984,9061,9971,8895,11241,11210,12495,11920,11340,15441,13418,10115,14827,13055,8054,6615,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
