报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),11605,13820,13714,24812,6168,8754,12289,10494,11973,10531,14865,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),8704,8278,5634,4785,1267,1906,459,3478,3371,851,3866,
应收账款(万元),33095,33629,33583,35081,29821,28695,26949,25700,27309,22009,17326,
预付款项(万元),3198,1085,2285,1035,1061,1185,934,1589,1993,1483,480,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1352,651,720,432,618,344,219,158,98,416,275,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),5580,4325,4352,3992,3842,3600,1922,961,1504,1997,2634,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1437,4443,7117,1491,956,736,686,697,254,--,--,
流动资产合计(万元),64972,66230,67405,71628,43732,45222,43457,43077,46501,37288,39446,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),693,693,693,693,693,694,500,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,6890,--,6800,--,6613,6296,--,--,--,--,
累计折旧(万元),--,3015,--,2965,--,2723,2441,--,--,--,--,
固定资产净值(万元),--,3875,--,3835,--,3890,3855,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),4050,3875,3743,3835,3826,3890,3855,3288,3009,3303,2798,
在建工程(万元),382,365,170,142,151,151,347,1000,103,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1297,1332,1348,1382,1292,1350,1204,1404,1572,1174,1212,
开发支出(万元),1807,1431,958,546,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1007,1079,1145,1220,1196,1267,1183,1412,1645,1857,1177,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1010,910,841,814,792,746,628,433,518,695,559,
其他非流动资产(万元),1375,291,440,213,190,188,214,133,--,--,--,
非流动资产合计(万元),11622,9977,9338,8846,8140,8285,7931,7671,6847,7028,5745,
资产总计(万元),76594,76207,76743,80475,51873,53507,51387,50748,53347,44316,45192,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,3500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,67,101,217,2256,1605,928,
应付账款(万元),8957,9550,9207,9694,5896,6958,5862,5271,7520,8044,5828,
预收账款(万元),614,386,1008,710,95,54,327,2860,3147,473,3403,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),87,84,75,234,50,47,1,--,--,1,--,
应交税费(万元),231,622,164,2280,826,1265,771,1278,1787,646,843,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,6,
