报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),76676,23257,33552,34199,56168,26103,26417,44530,53268,19774,54511,26683,37398,17741,19564,24472,31535,17736,17578,21281,27996,14041,13443,16604,23537,13624,13922,17017,37882,31304,31883,35102,39038,33533,35122,38904,39633,3447,4941,5450,1875,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收票据(万元),649,300,166,233,412,264,207,194,194,92,133,162,168,77,--,22,43,--,--,16,16,--,--,0,14,--,--,--,--,--,--,58,30,--,0,--,17,0,0,0,0,
应收账款(万元),50289,77017,62359,51070,41336,55435,44397,36398,29610,38136,32070,20212,16479,22393,18257,15591,13959,16727,16570,16307,13861,15413,14369,12944,12099,16834,17011,14907,13116,11030,11038,8853,8623,9841,5600,6123,5671,6549,4114,2189,1074,
预付款项(万元),935,1850,1561,1380,872,1484,1408,1295,1058,1120,1273,803,615,3453,2982,3753,2993,3088,3305,3646,2794,3260,3367,3318,3323,7047,6689,6480,5552,4710,4199,3963,3556,1052,694,694,698,530,580,396,230,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,202,203,295,305,203,106,40,107,58,--,--,--,--,--,--,0,--,539,--,--,--,555,--,0,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应收款(万元),--,13381,11291,11507,7687,11103,8312,7421,5533,7059,5277,3511,1884,2733,3477,1901,1496,2122,2002,1519,1076,2733,1675,1716,1368,1868,1610,1659,1223,2321,2356,1977,1150,3389,1727,1649,808,1491,1053,1687,632,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
存货(万元),748,1722,1430,1113,1055,920,1243,874,503,593,423,369,278,405,319,279,250,274,296,292,282,322,321,341,375,499,486,468,496,688,531,545,541,--,0,--,0,0,0,0,0,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,48,48,48,48,43,461,450,450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他流动资产(万元),22656,20158,18233,36481,39485,18336,24357,23167,31531,28064,635,1207,1000,15,--,11,11,133,133,--,--,54,54,54,54,--,--,--,--,--,--,--,--,--,0,--,2800,0,0,0,479,
流动资产合计(万元),160450,137685,128592,135983,147015,113643,106341,113880,121697,94886,94370,53197,58071,47154,45365,46681,50843,40120,39990,43119,46026,35822,33228,34976,40769,39872,39719,40532,58808,50053,50008,50498,53494,47815,43143,47371,49627,12017,10688,9722,4291,
