报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
货币资金(万元),60826,61190,60489,65686,58359,56406,58064,61014,79030,95344,109870,32325,27564,24577,22274,22305,23289,24959,21721,26633,18258,23069,26298,32399,32459,30095,34981,40169,40223,53931,14175,12381,8502,10450,7606,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,4000,4400,--,--,--,--,--,--,--,--,--,--,4600,5000,--,--,--,--,--,--,--,--,0,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应收票据(万元),53146,52284,49586,55161,56153,49183,46652,51532,29628,35880,33218,34000,34881,35066,25014,34943,26021,23472,26066,33268,27074,21074,20861,25682,19278,21910,18207,24071,9875,14086,4183,12665,1957,6865,6344,
应收账款(万元),57798,66574,61444,50638,54505,53362,60380,49010,44120,46282,45592,33942,32090,29955,36022,23844,30048,28788,32905,23758,26864,26426,28364,16841,24047,19726,22428,13717,21137,21102,19982,11755,16398,9511,7179,
预付款项(万元),2017,2059,3017,1593,1171,1997,1905,1612,4995,1848,538,465,1585,1676,1446,471,3485,1016,1650,791,3833,3266,1148,678,3519,3208,2387,1036,5897,4719,5733,3325,1843,1532,482,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
