报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),96666,60041,56054,31011,68884,28214,30373,17951,26784,58459,32896,32527,21901,25575,24452,18112,12446,36112,49624,29318,33822,55898,50639,53202,45953,60881,73213,31247,31327,37942,36418,41037,23719,50124,46923,50171,37966,49212,39712,33830,26585,42459,35173,27236,24026,22929,21406,25368,18457,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,50242,38073,43299,--,45222,30155,30026,10024,30109,30024,--,3812,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,200,--,--,--,400,200,--,--,--,50,--,200,500,500,200,--,188,1066,1746,1366,875,402,514,743,203,524,1470,456,231,736,700,713,86,214,751,185,104,252,1295,414,3,759,1496,216,435,199,941,112,
应收账款(万元),6705,7699,8428,7235,2676,7167,8094,6925,5124,7767,8474,7846,5995,7811,9176,8542,4047,9123,9789,10762,4885,15973,15835,12337,6333,17353,14579,11937,6880,13060,10843,9230,3069,11220,11223,8181,2802,9772,10068,5788,2242,9136,9115,6790,2752,8940,7104,4292,2040,
预付款项(万元),1074,2401,1869,2819,1792,1515,1286,1790,1540,3357,1416,1864,996,3470,3344,3033,1305,5926,4065,3982,2673,4763,3667,4154,3321,4846,6513,5735,3465,5044,6329,7219,4276,15849,16616,22351,14688,15629,13471,11953,11231,25394,10479,12224,7710,7413,9248,11151,6731,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),218,133,73,9,28,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),6639,6639,6639,13277,13277,17776,17776,--,--,--,90,--,--,100,100,70,70,70,143,70,70,70,70,70,148,70,70,70,70,70,70,70,70,70,135,70,70,70,139,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),--,--,4432,5419,4191,12838,4640,5144,4269,3723,3365,2038,2292,4292,4195,5547,3329,5072,2372,4834,2086,7145,5477,6121,2431,7060,6610,3900,2106,6953,3639,5548,14981,9671,9139,9039,7381,10697,9291,9836,4456,5035,3996,4445,1307,4929,4284,4119,1707,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),33691,30971,59958,61631,63131,66126,67956,78775,82598,91494,97773,107737,107450,117555,117067,115049,115913,116790,126144,125552,124456,128010,131018,129034,129475,133855,136395,102921,96707,100238,100388,92641,87345,88597,89560,79296,77438,83184,85444,84426,83030,88763,92584,75358,65084,64851,62696,56668,49833,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),2335,3056,2935,2870,4057,2451,2155,2037,2879,158,731,450,1198,17671,108,266,299,20048,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),148634,167648,178460,167571,160658,181709,162645,142649,133218,195067,174820,152461,143844,176975,158941,150819,137408,193328,193203,176264,169358,212735,207107,205432,188403,224268,237903,157279,141011,163538,158422,156445,134173,175617,173811,169857,140530,168668,158377,147128,127958,170790,152105,127549,101095,109497,104937,102538,78880,
