报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),10730,5971,8669,11327,8535,8324,10105,11788,8780,6538,3367,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),100,100,--,44,151,172,139,584,60,--,--,
应收账款(万元),6913,8312,6996,7860,9662,9287,7676,7005,5520,3302,2842,
预付款项(万元),492,198,627,432,565,428,63,10,196,170,258,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),583,461,492,492,418,341,95,62,675,847,638,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),2150,1820,1918,2105,2542,2908,2632,1816,1662,3151,455,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),32000,35581,32042,30004,--,--,--,--,--,--,--,
流动资产合计(万元),52967,52443,50742,52264,21873,21459,20710,21266,16892,14007,7559,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,0,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,0,--,--,--,--,--,--,--,
固定资产原值(万元),--,1981,--,1950,--,1939,1931,1944,1888,1704,157,
累计折旧(万元),--,828,--,752,--,677,602,456,302,164,90,
固定资产净值(万元),--,1153,--,1198,--,1262,1329,1488,1586,1540,68,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1161,1153,1171,1198,1224,1262,1329,1488,1586,1540,68,
在建工程(万元),9263,9208,8805,8747,7918,7472,6156,365,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2867,2048,2105,2177,1456,1466,1477,1515,1545,11,8,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),4486,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),147,141,105,99,90,86,97,79,80,47,30,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),17923,12550,12185,12221,10689,10286,9059,3447,3211,1598,106,
资产总计(万元),70891,64993,62928,64485,32562,31745,29768,24713,20103,15605,7665,
短期借款(万元),--,--,--,0,--,--,--,--,--,--,--,
