报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2014-12-31,
货币资金(万元),1310667,1762090,1683107,1867032,2041917,2182381,2510013,1227347,
结算备付金(万元),319704,420329,381902,571066,343679,240680,465638,480160,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),1327054,1209558,1067238,806413,696099,602863,368122,204474,
衍生金融资产(万元),--,12,--,37,--,754,229,--,
应收票据(万元),--,--,--,--,--,--,--,--,
应收账款(万元),10121,9601,13913,15494,71520,7490,7600,5321,
预付款项(万元),--,--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),35704,33980,35812,29250,22993,34647,26286,15381,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),207956,250098,270693,213736,164631,195782,190691,237107,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),709669,693165,839372,396533,798756,729937,495915,272460,
存货(万元),--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),226159,200838,182541,313430,289642,283178,264901,67945,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),13510,13332,10952,10940,10842,5560,4231,3182,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,142079,--,141783,--,--,139421,68199,
累计折旧(万元),--,48407,--,45985,--,--,41041,37066,
固定资产净值(万元),--,93672,--,95798,--,--,98380,31133,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),92831,93672,94560,95798,96174,97280,98380,31133,
在建工程(万元),--,--,5824,4417,2,--,--,65545,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),5588,5443,5351,5286,4472,4866,5161,4561,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),1985,1985,1985,1985,1985,1985,1985,1985,
长期待摊费用(万元),7568,7968,--,--,2364,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),27246,27066,27484,26742,24997,24646,24473,12796,
其他非流动资产(万元),72186,76874,68290,224563,21147,99871,30318,31137,
非流动资产合计(万元),--,--,--,--,--,--,--,--,
资产总计(万元),5144893,5516942,5465799,5373725,5357050,5303171,5549002,3515123,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,40000,40000,70000,--,--,20000,194000,
交易性金融负债(万元),10719,208977,236301,29366,--,--,--,--,
衍生金融负债(万元),2,12,2,84,771,130,426,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),1711,11155,9628,2540,66028,1281,6892,314,
预收账款(万元),--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),1108199,1003683,896171,748674,951252,787980,538538,629906,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),108140,109026,102623,129459,133256,112981,130483,60678,
应交税费(万元),20421,12830,20097,20078,19015,25017,35729,24449,
应付利息(万元),29037,27976,20769,26126,15850,27806,34794,8187,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),1051447,1243720,1291561,1481731,1772940,1926352,2035065,1123199,
代理承销证券款(万元),--,--,75300,--,--,--,235000,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),720000,720000,820000,970000,1030000,800000,990000,150000,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),9316,8834,7966,6457,5882,5739,5839,3260,
其他非流动负债(万元),611738,640824,687717,599825,482905,530642,509715,577219,
非流动负债合计(万元),--,--,--,--,--,--,--,--,
负债合计(万元),3830731,4232037,4483135,4417175,4477900,4437927,4704090,2859568,
实收资本(或股本)(万元),333333,333333,300000,300000,300000,300000,300000,300000,
资本公积(万元),398078,398078,155731,155731,165190,155731,155731,155731,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),32358,32358,32358,32358,23755,23755,23755,8525,
一般风险准备(万元),130111,130111,130111,130111,55547,106994,106994,71054,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),404896,376396,350110,323718,283211,266915,247100,114824,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1314162,1284905,982664,956550,879149,864755,844424,655555,
少数股东权益(万元),--,--,--,--,--,488,488,--,
所有者权益(或股东权益)合计(万元),1314162,1284905,982664,956550,879149,865243,844912,655555,
负债和所有者权益(或股东权益)总计(万元),5144893,5516942,5465799,5373725,5357050,5303171,5549002,3515123,		
  
