报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),188342,165474,185827,213061,127012,150176,133582,164341,154181,198890,217923,199041,198706,164661,149373,140397,206707,96559,155977,135122,201636,199255,191424,160673,152516,101007,91540,98284,99061,93344,96345,143448,114326,74680,92612,70768,62414,42205,44739,61610,41168,27457,30735,36609,39007,30735,27656,21293,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),--,15,10,--,122,147,51,61,69,235,30,108,30,535,30,19,20,140,--,--,--,0,10,90,158,160,205,85,40,20,60,53,10,59,39,0,20,31,81,20,11,31,15,5,78,31,99,0,
应收账款(万元),1314,1192,1152,1299,1218,879,791,1456,2412,1630,1602,1629,793,1383,2237,1281,3501,469,1495,1153,1871,135,107,234,5334,2138,138,187,1240,1063,881,481,298,140,112,363,323,182,318,997,831,734,373,537,758,651,872,796,
预付款项(万元),15243,9515,18729,5565,27938,18413,17213,12086,32619,31765,24287,21476,20738,28386,97224,21785,61931,58624,63833,33828,26640,24062,19676,11097,14378,12635,21599,10187,42126,35434,35416,24661,17680,15276,23672,24035,34783,28157,19915,17347,16075,18842,18330,17726,13861,11093,11261,9586,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,454,454,454,--,--,--,--,--,0,--,0,0,293,293,293,0,--,0,114,0,0,0,0,
