报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),452298,325844,233923,521189,411044,326033,291463,354863,230144,257157,189882,418304,242135,284270,321700,410119,243052,258420,312742,383360,225544,176963,239190,353426,192968,178002,109503,207645,72264,121553,70224,156916,93827,88413,108523,183003,119552,62058,67307,119709,96788,101275,100739,135899,85112,94500,85871,102195,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,4,4,159,105,109,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2050,0,--,0,--,0,--,--,--,0,0,0,1554,0,2325,8955,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
应收票据(万元),68139,79685,70766,71629,57877,26148,62236,39015,47408,49140,45342,46934,47405,42552,52327,67177,61453,44977,51830,59234,39780,50937,31953,38481,39452,26238,34492,30536,27935,27807,33164,35387,21066,11264,28039,25484,20085,12484,7851,19466,16702,13136,12577,10923,7289,4027,8731,10980,
应收账款(万元),786629,705994,622424,580270,599260,606114,501349,452531,436604,430544,404444,329142,477161,441416,366228,333956,416968,419656,346453,336322,442124,374938,308267,252498,326661,293595,228257,216708,223156,187226,164029,131879,190643,180265,145928,124580,156597,145431,139724,118063,120455,118279,103708,94756,128662,125387,114764,106281,
预付款项(万元),43062,28721,33191,39797,61846,62418,39955,60791,72114,64231,44242,60977,25391,15658,13059,29144,8907,12108,6098,6256,26296,13350,20371,15878,23907,10540,10628,11524,9008,12355,5480,7864,6666,4629,7791,8234,8641,8181,4845,7649,3514,4115,1884,3090,2500,7743,6348,8969,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
应收利息(万元),593,617,691,145,101,91,82,93,79,68,58,34,163,185,539,113,154,61,196,406,1232,850,578,1192,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
应收股利(万元),--,354,--,--,--,--,--,--,283,2523,--,212,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,222,222,222,222,0,--,--,--,0,0,0,0,0,--,0,
其他应收款(万元),--,54722,48776,59463,46616,46253,46171,37085,45090,44795,45462,26793,35404,38888,30272,22269,29691,22937,22682,19208,12418,13643,10331,11679,14225,12851,12043,11356,11709,8897,10926,15918,6852,8251,6858,6524,8307,6214,5154,4098,9473,5380,7939,6765,6215,7035,6310,3022,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
存货(万元),1044856,1076779,1131942,1084964,1090271,1079543,1050196,990189,978656,979796,982289,738414,793542,647240,592686,456005,482717,441809,462313,429566,386790,393417,426804,407091,428790,413223,418598,380115,395288,391992,367168,315261,313896,322353,305394,250430,253343,257857,235005,201145,222126,199617,175197,160871,156301,136749,119233,101926,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
其他流动资产(万元),41679,119063,169074,90958,95843,113401,105717,104431,103,45,17006,4885,586,264,597,312,61,245,394,367,55,12,1,13,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,5,0,3,0,170,91,50,0,
流动资产合计(万元),2463508,2391778,2310786,2448415,2362858,2260002,2097168,2038997,1810481,1828300,1728729,1625700,1621946,1470578,1377516,1319095,1243002,1200213,1202707,1234719,1134239,1024111,1037495,1080257,1026005,934448,813521,857884,739360,749830,650990,663223,634999,615396,602754,598477,566747,492225,459886,470131,469063,441801,402047,412304,387803,375532,343631,342329,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
可供出售金融资产(万元),21956,15208,15226,15222,7666,4748,4766,4970,5188,5156,5436,4866,4346,4346,4346,4346,4408,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,0,0,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
长期股权投资(万元),61180,58149,56217,54037,52868,50173,48490,46389,39627,38240,37396,36182,30968,32468,31127,30990,29692,34500,33807,33704,32644,32590,31585,26457,26822,24124,23918,27459,23949,23638,25118,23933,21671,22159,22163,22272,9544,8056,3937,3929,3959,3973,3993,3804,3661,3668,3679,3690,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
投资性房地产(万元),13637,13756,13875,13995,14116,14298,14510,14722,14936,15147,15359,15570,15782,15994,16206,16957,17169,17380,17592,17804,18015,18228,17353,17554,16610,16794,15593,15763,11226,10206,8415,8415,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
固定资产原值(万元),--,446052,--,435147,--,404793,--,391781,--,294032,--,281007,--,259724,--,244737,--,213313,--,211479,--,198339,--,189483,--,181647,--,162464,--,160583,--,164471,--,146029,--,142818,--,134245,--,131588,--,116787,--,114797,--,122594,--,110339,
累计折旧(万元),--,204160,--,187893,--,166347,--,150960,--,141428,--,130975,--,119858,--,117155,--,111024,--,107470,--,100365,--,95137,--,90656,--,73973,--,70866,--,68137,--,66117,--,61936,--,61749,--,57241,--,54194,--,50749,--,51213,--,47129,
固定资产净值(万元),--,241891,--,247254,--,238446,--,240820,--,152604,--,150031,--,139867,--,127582,--,102289,--,104009,--,97974,--,94346,--,90991,--,88491,--,89717,--,96334,--,79913,--,80882,--,72496,--,74347,--,62593,--,64049,--,71381,--,63209,
固定资产减值准备(万元),--,1121,--,1121,--,1119,--,1119,--,1119,--,1119,--,1120,--,1120,--,1120,--,1120,--,1120,--,1120,--,2041,--,2041,--,2468,--,2469,--,2469,--,2515,--,1964,--,1965,--,1967,--,1968,--,1951,--,1951,
固定资产(万元),257350,240771,245154,246133,234854,237327,232694,239701,159915,151485,148803,148913,140501,138746,139221,126461,100819,101169,101688,102889,96394,96854,94166,93226,88687,88949,90685,86450,88134,87249,92840,93866,101982,77444,77259,78367,75417,70532,70893,72382,60089,60626,61211,62081,67724,69430,70882,61258,
在建工程(万元),65703,55559,47710,39567,35664,29073,28589,19414,82682,75922,54908,42539,30942,23840,22651,18095,35270,29863,23309,18514,18078,14069,15131,10132,11644,7931,2296,893,2130,2817,6118,5630,2024,21005,20151,15485,14690,13094,10909,9480,15051,12175,11138,9122,6568,6154,5716,4758,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,1026,19,19,--,42,42,42,42,293,293,270,270,270,270,273,273,569,1234,1349,1420,1347,1176,602,506,1374,7477,6538,354,828,562,301,486,500,407,136,116,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
无形资产(万元),46033,46945,48148,46704,35265,35913,34990,33625,26872,22169,22425,19139,18138,17759,18286,16781,16783,17188,17444,17262,17363,17280,16746,16965,17213,17034,16295,13443,13079,12982,8427,8576,8225,8114,8180,8267,7895,8973,8680,8664,8621,8751,8900,9104,3040,3117,3305,9012,
开发支出(万元),49334,39309,36009,31324,34204,29319,26044,22183,11189,7389,5708,3746,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
商誉(万元),536,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
长期待摊费用(万元),4352,4392,4865,5148,2998,3403,2450,2346,1320,1323,1526,1754,1876,2008,2170,2260,2239,2296,2418,2566,2539,2354,2720,2712,2676,2751,2716,2802,4279,2654,2677,2605,76,23,23,25,28,34,38,18,19,21,22,24,25,26,28,29,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,0,
递延所得税资产(万元),12906,12232,11934,11726,10053,10117,9953,9684,10030,9698,9244,9232,8084,8085,8085,8085,8081,8105,8106,8105,5666,5668,5667,5657,3585,3577,3584,3394,845,851,846,841,727,727,714,703,475,481,481,481,234,234,234,234,291,291,164,138,
其他非流动资产(万元),44,44,44,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,290,301,311,0,
