报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),19609,23498,40263,64712,10024,16468,11565,12174,4116,14707,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,6,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),16075,19041,6637,7389,9994,19756,11154,8437,2601,3715,
应收账款(万元),43749,45340,44171,42062,47106,34963,41467,33658,36776,35133,
预付款项(万元),10076,4836,5134,3732,2069,1943,1668,3923,3275,7644,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),340,952,566,632,827,716,979,880,5412,1049,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),67878,64037,58159,49302,46866,51512,69272,57121,55148,56968,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),40122,40097,25427,10006,--,2183,--,--,--,--,
流动资产合计(万元),197848,197802,180357,177841,116887,127541,136105,116193,107328,119216,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,64255,--,66263,66033,64229,57902,55617,52421,40835,
累计折旧(万元),--,30205,--,29078,27979,24667,20300,16131,12468,9229,
固定资产净值(万元),--,34050,--,37185,38053,39562,37602,39486,39952,31606,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),33155,34050,36197,37185,38053,39562,37602,39486,39952,31606,
在建工程(万元),9850,9888,9495,9023,8128,7925,11071,5183,5468,3438,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6474,6520,7448,7497,7549,7712,7903,8070,7988,7747,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2,2,3,3,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1359,1359,1484,1484,1535,1669,1360,1099,709,452,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),50840,51819,54626,55191,55266,56867,57936,53837,54118,43243,
资产总计(万元),248688,249621,234983,233032,172153,184408,194041,170031,161446,162459,
短期借款(万元),--,3000,--,3469,17100,43354,58700,59049,60597,65850,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),13936,14405,10443,12093,9431,2569,4060,300,3853,5622,
应付账款(万元),20583,17424,13751,11988,13655,11861,17240,8511,13542,12511,
预收账款(万元),7285,10249,8520,4201,3511,7420,7274,6034,5951,9889,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),0,144,5,1289,1445,1328,400,609,540,78,
应交税费(万元),354,896,67,584,1346,690,518,887,2754,8881,
应付利息(万元),--,4,--,2,20,58,104,105,108,102,
应付股利(万元),--,--,--,--,--,--,283,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3591,3545,2754,369,306,606,284,94,735,369,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),45750,49666,35540,33994,46815,67886,88863,75589,88081,103303,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3708,3811,4369,4514,4695,4838,3430,2939,--,--,
递延所得税负债(万元),65,65,66,66,66,68,71,74,78,80,
其他非流动负债(万元),--,--,--,--,--,--,--,--,453,--,
非流动负债合计(万元),3773,3876,4435,4581,4761,4906,3501,3013,531,80,
负债合计(万元),49523,53542,39975,38575,51576,72793,92364,78602,88612,103383,
实收资本(或股本)(万元),20200,20200,20200,20200,15150,15150,15150,15150,15000,13671,
资本公积(万元),106844,106844,106844,106844,41119,41119,41119,41119,41269,27922,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),463,712,1041,1364,1579,1546,1203,674,485,--,
盈余公积(万元),7500,7481,7481,7481,6280,6280,4922,3448,1608,5563,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),64159,60842,59443,58568,56448,47521,39283,31038,14472,11829,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),199166,196079,195008,194457,120576,111616,101677,91429,72833,58984,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,92,
所有者权益(或股东权益)合计(万元),199166,196079,195008,194457,120576,111616,101677,91429,72833,59076,
负债和所有者权益(或股东权益)总计(万元),248688,249621,234983,233032,172153,184408,194041,170031,161446,162459,		
  
