报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),76484,54614,74040,53513,111769,29175,47947,48054,43436,58547,76243,51665,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3756,3499,3918,2766,1225,1927,1006,1847,485,885,3597,693,
应收账款(万元),33986,38008,35139,31235,21925,16639,22294,13313,22034,13664,18455,28316,
预付款项(万元),2310,3139,3530,3995,3537,3273,3375,2578,1953,2449,983,73095,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),112,128,126,104,56,50,167,206,260,79,1513,286,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),69,52,59,230,28,189,32,30,41,48,7,39449,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),91161,97589,91417,81990,84160,84792,89616,90397,85173,80195,60050,44414,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),276,356,394,13622,22,333,393,492,506,300,223,72,
流动资产合计(万元),208154,197385,208622,187455,222723,136376,164830,156916,153888,156166,161071,237990,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
