报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),117221,195260,36137,40752,17765,6248,10392,49623,48928,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),13318,17441,27475,35979,44746,24736,38557,32826,20555,
应收账款(万元),53038,46654,43362,30613,31473,65965,25467,31240,27075,
预付款项(万元),6143,3758,5280,3670,3171,4945,2839,1040,3165,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,18,18,18,28,
其他应收款(万元),981,893,926,810,633,567,796,698,421,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),53081,55494,49778,58890,55294,73450,74203,34959,37304,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),90362,3771,1189,1469,1247,173,1281,439,1727,
流动资产合计(万元),334145,323270,164147,172183,154328,176101,153555,150843,139202,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2241,3241,3241,3241,3241,5007,5007,5007,5007,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),4638,4634,4475,4104,3794,3658,3744,4069,5127,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
