报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),105104,105256,104168,99432,102098,134407,123802,167884,254304,200277,217592,204100,130881,157532,188366,163745,319668,135016,141058,156021,121373,227932,86421,105257,116661,128904,121753,64132,62374,96092,88191,113557,123054,136427,118374,77699,66047,84471,37284,89,270,589,1824,3984,1416,3787,3189,338,2173,3309,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,90,10,10,10,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),25,5,30,40,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,60,38,60,30,--,25,20,--,--,--,--,--,0,--,0,--,4000,--,0,--,--,--,--,--,--,0,0,0,--,
应收账款(万元),83129,96231,66978,47514,44867,45998,965,924,1052,1423,53401,57394,57419,69040,70085,71034,74051,149367,5840,13146,10669,20275,3005,2685,2561,6312,5617,12306,16148,1114,1378,1266,1637,2240,2516,2545,4466,4054,8802,109,1181,1725,1037,986,1705,2181,732,652,1621,1526,
预付款项(万元),48883,34467,59797,48966,22356,25823,14417,13156,13122,21566,23146,24325,24524,24607,25371,23776,35127,30255,28143,27665,101584,52175,43460,120596,117308,62554,70443,66486,59430,53937,83385,91404,116311,60652,69362,47696,78496,53103,45163,28,61,71,774,127,1690,1571,1820,3294,3224,3267,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
应收利息(万元),6127,4860,5396,5737,4608,3641,3376,4020,4492,3308,3439,2559,5342,3710,3560,3906,3581,3008,33,30,33,57,--,--,--,--,--,--,--,--,--,--,15,136,118,118,155,147,110,0,--,--,--,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,1739,1739,1739,1739,1739,1739,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
其他应收款(万元),--,68566,--,59351,61115,67065,70838,107569,135794,91550,98968,81279,81776,93387,98055,96654,93523,94038,19677,15975,25677,30324,24694,19999,9070,11476,7121,5263,6739,4322,13961,19125,19442,8417,7936,5443,7728,13798,37267,16150,22963,22937,29103,28974,28448,28585,15054,11379,7734,9887,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
存货(万元),520343,524828,566967,648230,736068,736453,759818,777337,863886,963515,982970,1031315,1008858,988655,961448,915905,853913,823760,875318,859377,760746,781696,859878,789400,747637,729303,758979,767950,794558,792523,812663,775672,711259,685226,720115,667037,570408,488624,508118,3,557,763,797,807,339,694,1969,1616,1421,1654,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
一年内到期的非流动资产(万元),24902,24902,19466,16143,9459,11407,13214,9273,--,2090,3,13,23,33,40,40,30,40,0,295,600,902,1210,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
