报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),14222,33670,38730,42126,36632,37851,38820,37557,33844,56619,42339,25925,31487,36737,33932,45321,48328,47813,46324,52133,49879,42139,40428,49845,46571,49103,47355,55440,56547,61646,69244,62953,75508,88717,89461,7207,6577,4599,4838,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,11,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),13706,11928,14622,20448,13326,8039,9686,14697,12974,9280,10336,6528,4585,6597,8419,9979,12875,10679,10112,14781,18641,10401,9268,10390,10702,7399,4722,2340,3489,2397,1971,1706,1567,1329,1573,1021,72,57,0,
应收账款(万元),49344,53315,73832,76732,77272,74643,78902,72279,75735,78077,67838,55280,54466,65974,81398,72340,72659,81641,46234,47815,44965,59492,55120,53361,58938,65935,60683,47567,35884,35616,30621,34730,29218,24988,18380,16137,12498,7921,7152,
预付款项(万元),7742,12073,36133,36637,31595,23022,27205,19050,13331,13437,13901,8714,9755,8129,6825,6574,7408,4732,6021,3661,5151,5924,7111,7547,3746,1923,5321,6432,5572,4325,6336,5091,5304,1797,2385,1935,868,203,490,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),208,217,--,61,61,61,113,113,113,70,44,57,95,109,63,24,46,171,48,61,63,63,59,156,132,19,1387,1283,980,778,880,563,364,69,--,0,0,0,0,
