报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),3921,4986,4649,7812,4834,5909,7993,11243,15797,18485,15887,11942,11109,9787,7725,4971,11564,14448,11820,6626,5895,5818,6879,5742,8856,10309,24583,18925,23405,27678,26530,30777,32850,3633,2190,2391,1704,2681,1960,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),30,--,22,--,34,79,31,39,40,38,38,62,--,84,49,20,10,146,60,188,40,179,70,103,64,104,77,55,64,85,131,--,--,24,54,44,28,0,0,
应收账款(万元),16586,--,12868,--,12309,10708,11066,10869,12439,10219,11038,10129,8780,8949,9714,8136,9153,6720,9086,8448,7966,6088,7466,7459,6382,5458,6361,5643,5254,3442,5772,4798,4422,2046,3857,2761,1959,1144,1631,
预付款项(万元),763,898,5102,1273,851,855,1384,797,953,1071,1505,1136,1936,1557,1837,1194,1589,1954,807,633,469,395,6273,6200,6419,4957,1176,682,591,704,1299,849,267,115,358,228,295,750,103,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,--,4072,3924,3509,3698,4030,4135,6366,695,1010,739,515,826,469,474,955,485,204,514,911,1250,1777,1253,1060,864,824,786,478,568,572,205,569,394,482,449,540,162,596,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),19798,19346,16595,17513,17789,17027,17546,16769,17542,18116,18894,19105,20865,20820,19605,17760,15305,14745,9701,9254,10018,10091,9516,9274,9600,10268,10615,9892,9373,9067,7523,6780,6449,6144,5706,5423,5211,2134,899,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,50,68,68,60,60,60,60,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),420,502,70,70,302,359,--,244,86,128,--,--,12,124,297,700,110,922,839,1027,617,721,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),42373,39800,43379,42896,39628,38637,48351,44096,53222,48752,48372,43113,43218,42147,39695,33255,38686,39420,32568,26740,25984,24609,32041,30091,32441,32020,43636,35983,39165,41545,41827,43409,44557,12356,12646,11295,9737,6870,5189,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,6210,6210,6210,6210,6210,6210,6210,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16652,3558,2958,2424,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,311,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,75277,--,72679,--,73351,--,74948,--,71599,--,60647,--,60127,--,59198,--,59245,--,44449,--,44198,--,34962,--,33361,--,33229,--,26971,--,25745,--,22382,0,22067,21482,0,0,
累计折旧(万元),--,35222,--,33632,--,32409,--,31368,--,29243,--,27369,--,25361,--,23478,--,22310,--,12255,--,10653,--,6454,--,8133,--,6922,--,5892,--,4934,--,4057,0,3253,2457,0,0,
固定资产净值(万元),--,40055,--,39048,--,40942,--,43581,--,42356,--,33278,--,34766,--,35719,--,36935,--,32194,--,33545,--,28508,--,25228,--,26306,--,21078,--,20811,--,18325,0,18814,19025,0,0,
固定资产减值准备(万元),--,364,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),--,39690,34467,39048,39218,40942,42052,43581,41763,42356,32585,33278,34190,34766,34824,35719,35867,36935,31605,32194,32938,33545,29292,28508,24612,25228,25706,26306,21247,21078,20766,20811,21172,18325,18577,18814,19025,6967,7332,
在建工程(万元),--,--,1103,1040,982,984,1817,913,965,797,10365,10234,8693,8768,2301,2170,2508,2181,1850,1837,942,470,4983,6390,7517,7318,3635,2791,5908,4880,1507,720,720,3744,2979,586,5,9710,13,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,16,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),5552,5624,5620,5686,5805,5838,5873,5915,6412,6463,5776,5828,5894,5936,5308,5335,5321,5308,5166,5196,5223,5253,1529,1538,1550,1561,1569,1574,1583,1592,1579,1589,1598,1608,1617,1627,1647,1674,1699,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),--,--,--,5935,5935,5935,6442,6442,12744,12744,12744,12744,12744,12744,6442,6442,6442,6442,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),1203,1223,1545,1589,1449,1883,2235,2141,2136,2106,2072,1914,1991,1941,1734,1857,1803,1970,178,190,186,148,123,104,119,134,209,0,--,--,--,--,--,--,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),930,952,1267,1493,1376,936,3756,3727,3503,3223,3052,2965,2757,2586,2432,2294,2096,2034,407,422,440,429,382,222,198,211,240,246,168,119,124,138,111,114,131,118,97,85,26,
其他非流动资产(万元),3,3,2382,2413,7113,7120,835,7135,261,350,889,889,905,904,10263,6106,4275,3417,2272,2064,2076,2694,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),46825,47766,46385,57202,61878,63639,63010,69854,67785,74249,73694,74062,73385,73855,69514,66135,58313,58287,58180,45512,44763,44963,36309,36762,33995,34452,31359,30917,28906,27669,23976,23257,23602,23790,23304,21145,20773,18762,9070,
资产总计(万元),89197,87566,89763,100098,101506,102275,111361,113950,121007,123000,122065,117175,116603,116003,109210,99390,96999,97707,90748,72252,70747,69572,68351,66853,66436,66472,74995,66900,68071,69214,65803,66666,68158,36147,35951,32440,30510,25633,14259,
短期借款(万元),3150,3150,3782,3962,4000,894,1508,7169,10995,11073,11265,11161,10995,12123,6292,146,0,71,1500,1500,--,--,--,--,--,--,8500,0,--,--,--,--,--,7700,7700,7200,4400,3000,1190,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,1521,2648,2317,2530,2798,2520,3454,2857,1965,1040,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付账款(万元),--,--,--,--,3890,4548,4743,3921,4461,4777,5261,4161,5189,5026,6494,3960,2974,2966,1689,1291,1430,1274,1244,1548,767,1628,1574,3103,2660,4237,1088,3470,3453,2973,3267,923,1943,2562,4692,
预收账款(万元),2821,2502,2987,2666,2435,2387,3798,3652,4271,5017,4057,4112,3930,3563,3453,2557,2185,2573,1304,955,1011,479,391,178,329,219,480,301,479,117,565,189,496,136,703,309,122,194,448,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),1191,1191,584,1187,928,1388,2066,1722,1964,2048,2026,1952,1916,1929,1908,2112,2091,1992,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,2,45,101,
应交税费(万元),637,567,156,802,738,763,638,687,666,1173,953,869,583,725,642,515,755,668,161,293,219,364,-304,-165,-241,-472,-192,-378,-254,177,336,377,241,444,296,436,279,134,525,
应付利息(万元),--,--,--,--,--,--,13,26,13,223,13,10,13,13,210,212,208,210,2,8,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,241,241,1185,--,577,1580,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),--,--,1764,263,2279,2280,2370,312,410,319,1836,179,390,338,483,314,394,271,19,25,21,22,21,26,16,30,16,29,16,27,16,18,18,19,20,17,16,399,1849,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
