报告日期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),107714,64954,62185,250654,33889,59879,34636,7149,1332,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,9,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,821,--,--,--,--,
应收账款(万元),2231,2225,1468,674,747,1256,22,33,51,
预付款项(万元),3367,16369,7621,17965,8383,24604,4949,9105,1084,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,19,13,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),281,203,139,51,26,16,15,25,27,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),102818,69804,78632,69642,94278,50680,8770,5764,3881,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),27000,30962,30651,--,5035,--,--,--,--,
其他流动资产(万元),478141,630759,615957,450931,537024,339000,--,--,--,
流动资产合计(万元),721552,815275,796653,789946,680216,475435,48392,22076,6376,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),38000,38000,33000,33000,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),101149,32780,2704,2696,238,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),89309,89529,--,--,--,--,11275,4221,--,
累计折旧(万元),21385,18680,--,--,--,--,1170,644,--,
固定资产净值(万元),67924,70849,--,--,--,--,10105,3578,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),67924,70849,68657,53218,53132,29876,10105,3578,3387,
在建工程(万元),2034,887,2109,13355,1882,5250,773,4132,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),13447,13620,10912,11054,11090,5247,3119,493,503,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3116,4037,2413,2165,1323,1241,397,17,18,
其他非流动资产(万元),623,609,2458,32371,3563,5018,--,--,--,
非流动资产合计(万元),226294,160782,122253,147860,71228,46632,14395,8219,3908,
资产总计(万元),947846,976058,918906,937806,751444,522067,62786,30295,10284,
短期借款(万元),--,--,--,--,--,--,1000,2500,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),43828,42524,36758,40830,19606,39085,18553,6805,--,
应付账款(万元),21022,40325,16000,23048,18890,22617,4666,1370,4120,
预收账款(万元),253462,227858,288871,268633,328066,194591,12055,9182,447,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2245,3116,1817,2438,1986,1539,35,25,21,
应交税费(万元),12119,48192,8935,26571,10930,27304,2157,207,686,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),7706,6367,5969,5734,3989,2583,374,729,1870,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,238,--,--,--,--,--,--,--,
流动负债合计(万元),340383,368620,358350,367254,383467,287719,38839,20817,7143,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),9068,9080,7652,6543,4156,4155,--,--,--,
递延所得税负债(万元),--,991,566,142,75,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,1588,63,60,
非流动负债合计(万元),9068,10071,8218,6685,4231,4155,1588,63,60,
负债合计(万元),349450,378691,366568,373939,387698,291875,40427,20880,7203,
实收资本(或股本)(万元),49500,49500,49500,49500,49500,49500,8580,8000,349,
资本公积(万元),--,--,--,--,--,--,1899,449,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),24750,24750,24750,24750,24750,18042,1746,97,298,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),524146,523117,478088,489617,289496,162650,10135,869,2434,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),598396,597367,552338,563867,363746,230192,22360,9415,3081,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),598396,597367,552338,563867,363746,230192,22360,9415,3081,
负债和所有者权益(或股东权益)总计(万元),947846,976058,918906,937806,751444,522067,62786,30295,10284,		
  
