报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),62597,54885,65445,92261,63847,44900,39746,56672,47734,30927,43878,54616,41922,32008,40971,49658,89794,29422,32564,45019,54796,37577,38871,28495,36564,23046,31642,46294,41031,30610,27207,35742,39654,28372,24058,38312,42002,36149,13032,31676,32346,12399,7360,22465,11520,9755,13845,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7500,--,--,--,--,--,--,--,--,--,--,524,1488,1160,1414,1830,--,0,--,0,--,0,--,--,--,--,44,0,9,9,--,0,
衍生金融资产(万元),--,--,4,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),207,--,--,--,--,--,--,--,--,--,--,750,--,--,--,--,--,--,0,--,0,120,390,126,1666,1252,30,--,300,400,400,--,0,--,0,--,0,242,147,317,10,--,185,20,0,--,0,
应收账款(万元),25663,21931,29891,24435,22784,14776,25653,19095,15930,21713,23697,16754,28031,33324,29684,10765,2091,496,12939,641,779,8983,3784,6566,7480,8416,7905,3600,2460,3431,3570,2430,3219,3946,4339,2888,3798,3059,3716,2032,1669,1905,2287,4904,4453,5581,8083,
预付款项(万元),26249,34860,29649,12144,13036,13708,7080,8850,12382,8071,6860,16363,13667,17518,8720,20674,2186,1880,3014,4693,2077,7408,2993,4274,2533,4187,2966,8863,9003,7173,8186,5668,4024,5174,4137,20900,18332,17323,15601,15958,17416,17409,14035,2640,1053,875,2375,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收股利(万元),6176,2030,2030,--,5569,--,--,14479,14479,--,--,--,9153,--,--,--,--,4249,4869,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,713,713,--,0,
其他应收款(万元),4495,5814,7567,7791,5311,4145,4379,5927,3868,4623,4277,10980,6972,10442,11598,18439,9819,7173,14109,4374,4983,3778,7022,3447,1367,2165,1762,2446,1311,2322,2142,1735,1508,777,1076,1391,1333,1392,364,1448,1440,1036,2242,4962,4481,4061,6996,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
存货(万元),81903,111162,138587,78062,64912,67220,75576,62790,52468,58943,60998,51614,32152,48769,59346,40202,16825,22680,41079,56942,36984,45765,61507,41492,42690,53519,74622,53606,54271,60840,68067,49222,36730,41609,41292,31304,21549,28400,35145,22956,19762,23980,28681,9344,5194,6101,13162,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
其他流动资产(万元),12557,11483,18540,12926,11959,5887,10383,15623,10907,11129,11050,6325,12552,11357,16207,68,31,24,42,50,25,16,24,30,59,183,230,168,304,82,79,263,101,133,47,240,89,16,7,5,1,--,3,0,0,3,16,
流动资产合计(万元),219847,242165,291712,227619,187418,150636,162825,183436,157768,135406,150760,157402,144449,153418,166526,147305,120746,65923,108616,111720,99645,103648,114591,84430,92358,92768,119681,116465,109840,106274,111481,95060,85236,80012,74949,95034,87102,86582,68012,74393,72644,56773,54793,45057,27423,26375,44478,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
可供出售金融资产(万元),14468,14492,14504,15167,15299,15537,21412,8767,8857,9192,9734,3971,3971,2471,2471,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,0,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,0,
长期应收款(万元),1110,1110,1110,1110,1110,1110,1110,--,--,--,--,--,--,--,--,--,--,--,--,1900,1900,1900,1900,2000,0,690,692,727,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,0,
长期股权投资(万元),80279,86206,77538,80813,78170,79227,73053,71439,67957,80450,80369,81730,76439,89058,81726,80970,80646,99134,88894,88889,87357,105446,95611,82267,75580,88421,78476,68261,58032,58392,48782,44100,38913,41348,39516,18981,18129,22008,21279,19158,17221,17273,16765,17784,7998,7993,7056,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99,101,103,105,107,109,112,114,117,119,122,124,127,129,127,134,1293,1310,1324,1343,1411,1431,1450,1469,1967,2365,2298,2310,3154,3325,3329,3099,
固定资产原值(万元),163813,--,163019,--,153897,--,153794,--,154435,--,151048,--,142750,--,141806,--,114551,--,106174,--,102174,--,101939,--,101484,--,99740,--,89779,--,86016,--,69390,--,68565,--,62642,--,58654,--,45501,--,44650,--,37052,--,42186,
累计折旧(万元),65594,--,61700,--,55489,--,51869,--,46561,--,44655,--,39761,--,36062,--,34695,--,31819,--,32189,--,29630,--,27586,--,24791,--,22190,--,19683,--,16483,--,14512,--,12304,--,10632,--,8883,--,7398,--,8310,--,8728,
固定资产净值(万元),98219,--,101319,--,98408,--,101924,--,107874,--,106393,--,102989,--,105744,--,79855,--,74355,--,69986,--,72309,--,73899,--,74949,--,67588,--,66333,--,52907,--,54053,--,50338,--,48023,--,36618,--,37252,--,28743,--,33458,
固定资产减值准备(万元),14486,--,12724,--,12041,--,10844,--,10844,--,10844,--,9518,--,9518,--,9534,--,9534,--,9810,--,9810,--,10071,--,6269,--,710,--,710,--,141,--,141,--,142,--,142,--,144,--,144,--,649,--,649,
固定资产(万元),83733,86820,88595,92617,86367,89288,91081,95432,97031,93720,95550,96124,93471,94539,96226,90244,70321,63433,64821,67575,60175,61398,62499,62343,63828,68587,68680,72299,66878,65213,65623,64769,52766,53715,53912,54181,50196,47265,47881,47242,36474,36951,37108,38560,28094,28559,32810,
在建工程(万元),7546,7608,7267,5903,3674,3523,3484,3147,2759,392,7,937,3130,748,605,4584,1957,7632,6252,4227,2583,2399,2199,1719,891,1302,1400,1283,3716,969,1112,927,9650,5300,5418,1650,5606,4396,3348,2389,8460,1327,1338,1688,1275,1279,1279,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,-0,--,0,--,-353,--,--,--,--,--,--,--,--,25,--,--,31,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,0,
生产性生物资产(万元),138,160,202,1246,1268,1291,1313,1335,1357,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,11743,11841,11987,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,0,
无形资产(万元),11579,11580,11652,13446,7046,7079,7125,7197,7247,7310,7374,6888,6890,6941,6981,7020,2883,2879,2896,3163,2459,2469,2479,2127,2141,2145,2156,728,731,432,435,426,429,431,434,415,417,387,389,299,301,303,304,1107,1123,1120,915,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,368,368,368,146,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,0,
商誉(万元),9909,9909,9909,10211,9927,10140,10140,10140,10140,9995,9995,9995,9995,9995,9995,10791,1676,1676,1676,1676,1653,1653,1653,1653,1653,1653,1653,3463,3463,1439,1439,1453,1453,1384,1384,1384,1384,1384,1384,1384,1384,1384,1384,2692,519,--,0,
长期待摊费用(万元),1241,1251,1318,1081,1177,1235,1289,1223,1215,1145,1146,397,136,46,0,5,12,35,60,227,171,190,209,818,674,605,142,682,152,250,124,22,0,--,0,--,0,--,--,--,--,--,--,6,7,71,95,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
递延所得税资产(万元),468,394,394,412,412,412,412,378,378,378,378,419,419,419,419,278,138,138,138,284,284,284,284,346,346,346,346,318,318,318,318,75,75,74,74,112,112,112,112,10,11,11,11,528,528,528,18,
其他非流动资产(万元),1783,224,364,1083,1157,224,40,315,331,6650,23280,419,1965,2808,606,28,36,44,51,61,70,80,90,99,109,118,128,793,766,157,166,176,185,195,205,227,237,258,258,237,237,299,299,0,0,--,519,
