报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),3382514,3637351,2757064,3115494,2966764,1888895,2059131,1184781,1104227,1379498,712727,420948,554587,396062,253898,287900,428060,257771,276775,306421,256213,96624,102401,108907,77893,68005,47005,24144,38326,69874,69437,16105,29860,47224,26115,20820,6630,19602,13866,15091,14525,10885,2584,11556,10549,5302,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
交易性金融资产(万元),239,281,269,252,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,--,--,10,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,--,
应收票据(万元),--,--,--,--,--,--,--,1676,1676,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,50,0,32,52,--,50,50,790,40,0,60,--,157,97,97,--,
应收账款(万元),44999,52358,30692,40563,50541,80548,29862,31591,50546,57215,35623,31249,34288,43738,35125,25596,43979,51331,37206,20030,8851,7958,3964,6540,19662,25538,16599,14688,29476,39323,13012,14417,26069,17359,10961,8422,4928,3147,3331,4011,4224,6003,2601,1870,1067,2179,
预付款项(万元),842267,904389,904410,1034310,1041350,1078086,994934,562736,701587,859299,368684,104993,349344,403704,707595,763215,741993,681357,444447,431998,388928,159294,238094,165263,480102,448293,389922,338062,161648,105119,43976,74715,52890,34221,72391,56603,54897,47535,53223,36998,44102,17341,35043,48653,44283,40876,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,--,--,
其他应收款(万元),2583611,2121725,1452597,696047,728303,787173,376198,413536,288218,173394,266102,93339,107323,100020,101669,82025,104009,79289,114483,45552,64178,46591,10475,11018,22089,21648,32396,16994,21864,19937,10576,18518,6654,2277,2529,6682,10106,6423,6544,6704,9158,6344,23099,2621,21091,16822,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,1361,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
存货(万元),13681028,12649051,12589782,11316196,10000169,7472075,7303844,5752484,4764382,4238269,4461714,4291979,3793708,3505199,3027361,2964373,2468791,2189974,1584467,1415169,1224391,1029570,746627,743785,461105,429506,457197,422840,362944,322073,328836,272950,232406,225984,193827,199670,193554,188014,113884,115339,115702,115243,97260,54345,50098,46061,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,13,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,210000,247500,21000,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,--,
其他流动资产(万元),481028,476143,358395,318237,246810,149301,182680,164790,118305,89919,167210,154466,127055,106426,81086,88225,108963,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,5,0,18,--,
流动资产合计(万元),21015686,19841296,18093208,16521100,15033937,11456078,10946649,8111593,7028941,6797594,6012060,5096973,4966305,4555149,4206734,4211335,3895795,3259722,2457378,2219169,2154561,1587537,1122560,1035513,1060850,992990,943119,816738,614258,556376,465886,396706,347910,327117,305822,292246,270165,265510,190890,178143,187771,155815,160750,120517,127203,111240,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
可供出售金融资产(万元),43220,30020,109000,141000,65000,26000,3000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,--,--,0,--,--,
持有至到期投资(万元),100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226500,247500,261500,276500,276500,29000,29000,29000,29000,14000,0,0,--,0,--,--,--,0,0,--,--,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,--,--,
长期股权投资(万元),251592,187545,126581,98665,99131,100221,16566,14966,15604,14329,5269,5478,5597,6043,6502,6874,6710,6947,7158,7277,15850,52923,54228,54664,45665,45694,43851,6461,6465,2465,2616,2616,2689,2703,98,98,101,101,13203,13226,13300,13324,13372,13372,7128,6945,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,--,
投资性房地产(万元),553027,552897,567536,566594,348979,205699,126849,124814,124579,124579,23400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,0,--,0,--,0,
固定资产原值(万元),--,387545,--,93195,--,78003,--,53573,--,27169,--,7597,--,7436,--,8287,--,8100,--,7564,--,6951,--,5926,--,5359,--,5777,--,4080,--,3839,0,3961,--,3838,--,3722,--,3705,--,3724,--,3381,--,3333,
累计折旧(万元),--,34736,--,19525,--,9556,--,6791,--,6055,--,5626,--,5178,--,5573,--,5224,--,4734,--,4167,--,3709,--,2613,--,2418,--,2199,--,2109,0,2083,--,1981,--,1886,--,1803,--,1753,--,1669,--,1611,
固定资产净值(万元),--,352810,--,73670,--,68447,--,46781,--,21114,--,1971,--,2258,--,2713,--,2876,--,2830,--,2784,--,2217,--,2746,--,3359,--,1881,--,1730,0,1878,--,1857,--,1837,--,1902,--,1971,--,1711,--,1722,
固定资产减值准备(万元),--,--,--,648,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,0,--,0,
