报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),33060,28658,48831,40124,31695,32651,30659,36826,48876,29613,24641,34759,41962,35455,45492,50559,48097,55690,56630,65940,74413,79268,80601,83639,85577,87931,88279,8858,8065,17445,4822,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5662,7580,3325,3519,3264,4796,2728,2522,2945,4963,3230,4394,5849,4552,1513,2688,4754,4278,3131,5549,5102,3970,6055,6183,850,2576,1836,2237,4142,2791,1149,
应收账款(万元),35884,35982,39863,34676,29089,29975,33077,32004,29583,26182,31802,29221,27263,27485,30532,27820,26017,23034,29197,25354,21803,22932,24312,22635,23093,23121,21506,20865,14753,6931,7141,
预付款项(万元),5186,2424,3687,3490,2640,1528,2055,2226,3375,2617,3729,2567,1914,2096,7868,8163,10740,8672,7297,5479,5331,1927,1410,1644,1271,1382,1675,2024,2966,3608,2290,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
