报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),17845,17978,20795,13847,12826,12777,12228,9748,15390,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),959,635,1068,800,245,1064,107,1701,625,
应收账款(万元),15484,16661,13522,17692,14969,16272,17409,12095,12678,
预付款项(万元),1423,1839,1848,1967,887,279,514,261,538,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),90,92,341,75,145,189,434,87,276,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),18369,18339,17501,16286,16929,19594,21100,20901,18516,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),21651,24159,2,767,241,73,474,600,1227,
流动资产合计(万元),75821,79703,55076,51435,46242,50247,52264,45392,49250,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,45344,44064,39864,36804,--,33406,--,--,
累计折旧(万元),--,16192,15526,14849,12495,--,10061,--,--,
固定资产净值(万元),--,29152,28538,25015,24309,--,23344,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),30445,29152,28538,25015,24309,23436,23344,24179,23530,
在建工程(万元),221,262,943,4536,3419,4026,1978,1959,215,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),5564,5601,5637,5673,5764,5838,5909,6049,2876,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,21,21,
长期待摊费用(万元),--,--,--,--,--,--,--,437,354,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),569,572,601,601,594,468,542,359,197,
其他非流动资产(万元),4297,4852,4478,2787,1752,1758,2280,337,1760,
非流动资产合计(万元),41097,40439,40197,38612,35838,35525,34053,33342,28953,
资产总计(万元),116918,120142,95273,90048,82080,85772,86317,78735,78203,
短期借款(万元),0,1000,20900,22655,30950,31186,31850,32350,24600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),9020,11391,12383,10168,3537,5769,10319,7373,12634,
应付账款(万元),8269,9837,9109,11077,8646,11022,10184,7699,7206,
预收账款(万元),448,263,79,36,260,1078,53,1186,1017,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),951,907,711,1566,1325,1111,973,779,497,
应交税费(万元),434,461,809,258,850,944,726,263,529,
应付利息(万元),0,2,46,43,58,--,--,--,--,
应付股利(万元),--,--,--,--,--,1000,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),147,174,258,105,816,569,1350,1483,553,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,5000,
其他流动负债(万元),--,--,--,--,--,--,129,--,--,
流动负债合计(万元),19269,24035,44296,45908,46441,52678,55584,51133,52037,
长期借款(万元),5,6,5007,7,10,10,13,18,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,76,--,84,52,0,0,60,60,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),72,--,84,--,--,--,--,--,--,
非流动负债合计(万元),77,82,5091,91,62,10,13,78,60,
负债合计(万元),19345,24117,49387,45999,46503,52689,55597,51210,52097,
实收资本(或股本)(万元),8000,8000,6000,6000,6000,6000,6000,6000,6000,
资本公积(万元),60174,60174,13765,13765,13765,13765,13765,13765,13765,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),818,818,818,818,818,818,818,703,639,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),28587,27031,25273,23431,14959,12464,10115,7040,5687,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,31,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),97572,96025,45886,44049,35577,33084,30720,27524,26106,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),97572,96025,45886,44049,35577,33084,30720,27524,26106,
负债和所有者权益(或股东权益)总计(万元),116918,120142,95273,90048,82080,85772,86317,78735,78203,		
  
