报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),88657,72654,84114,92456,105565,119121,94503,110626,116380,142354,132910,127615,137727,138256,99774,109210,130041,93026,72668,90349,87094,95484,71821,87052,85391,83624,62684,112386,113903,263990,262625,225874,195480,190075,161131,186897,179718,173776,137632,168514,162095,132541,143319,174752,172956,142474,147281,146031,143795,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,50,--,--,--,0,
应收账款(万元),3186,3091,2920,2461,2764,2471,2390,2644,2728,2649,1967,1814,3041,2682,2534,2704,2639,2297,2456,2328,2514,1889,1959,2289,2064,1579,1553,1847,2563,2041,2067,29437,1816,1791,1317,1629,1372,1428,1356,1580,1644,4313,4704,6105,7624,13171,15518,13440,14078,
预付款项(万元),1,5083,22,--,--,--,--,--,--,--,--,--,0,8005,5554,5140,104,304,123,18,21,1667,667,668,674,694,882,770,678,540,594,544,570,521,532,543,561,566,562,545,519,4110,6538,3756,3781,3755,7004,643,722,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),162,--,163,86,213,141,253,478,793,624,508,447,523,818,837,650,666,629,782,791,804,429,525,687,619,703,465,2068,1677,1918,2743,2554,1610,695,1408,1195,926,--,0,--,133,--,--,--,--,78,59,--,33,
应收股利(万元),200,--,--,--,--,--,--,--,--,4517,4517,4517,4517,4517,4517,4517,4517,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,21466,--,--,--,240,
其他应收款(万元),--,11980,12309,12189,12186,12024,4883,4806,4833,4745,684,620,442,8061,647,915,298,592,805,769,545,833,937,1034,793,1292,1177,1161,831,945,1024,552,292,865,767,531,1322,5142,4792,5125,5458,23084,22342,23391,1779,20752,19846,913,669,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),57,48,51,37,33,4,3,3,--,--,--,--,--,--,--,--,--,--,--,--,3,2,4,1,2,3,8,8,6,16,18,5,27,25,27,25,27,31,66,35,34,66,96,87,103,505,604,521,581,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,16000,17776,17551,--,7551,16687,16676,--,48472,4863,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),4828,45593,14779,3600,3173,2847,12695,1769,1238,819,661,501,498,--,--,--,--,--,--,--,--,2000,2000,--,200,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),109453,138449,114358,110829,123934,136608,130727,138102,143523,155707,148798,152200,163424,162338,162334,127999,138265,96848,76834,94256,90982,102304,77913,91731,89742,87895,66769,118240,119657,269451,269070,258966,199794,193973,165182,190820,183927,180943,144409,175800,169882,164114,176999,208091,207759,180735,190313,161547,160118,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,17327,17551,17978,17551,33351,--,--,--,--,--,--,--,--,--,--,--,--,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),476456,454279,474226,462674,456987,448728,451071,436459,428931,408818,418924,411428,404349,393968,403808,395918,360573,356824,371500,362078,349508,333565,345592,338061,331255,319530,327462,321855,314984,160271,153333,148213,178972,175558,192056,185972,179309,151356,174365,166996,160834,156939,141554,126744,119036,95122,103609,115139,104645,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产原值(万元),211092,--,83421,--,72280,--,50617,--,50555,--,34407,--,33954,--,33204,--,34250,--,34381,--,34577,--,34685,--,34679,--,33471,--,33509,--,33062,--,68801,--,68692,--,68635,--,72361,--,72560,--,127720,--,127665,--,187386,--,186945,
累计折旧(万元),24503,--,21896,--,20636,--,19598,--,18771,--,18658,--,18016,--,17479,--,17719,--,17413,--,16919,--,16376,--,15602,--,14914,--,14273,--,13590,--,37037,--,35780,--,34382,--,36108,--,34963,--,57918,--,55468,--,61246,--,57754,
固定资产净值(万元),186590,--,61526,--,51644,--,31019,--,31785,--,15749,--,15938,--,15725,--,16531,--,16969,--,17658,--,18309,--,19077,--,18556,--,19236,--,19472,--,31764,--,32912,--,34253,--,36254,--,37598,--,69802,--,72197,--,126140,--,129191,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,132,--,132,--,132,--,132,--,132,--,132,
固定资产(万元),186590,67406,61526,51207,51644,33259,31019,31378,31785,15336,15749,16053,15938,15480,15725,16022,16531,16614,16969,17300,17658,17940,18309,18690,19077,18308,18556,18886,19236,19264,19472,19131,31764,32324,32912,33590,34253,35451,36122,36826,37466,68625,69671,70838,72065,127724,126008,127763,129059,
在建工程(万元),--,284500,275651,275625,251350,235009,207948,187879,179526,179297,166812,148976,145000,105958,99595,76108,67152,41121,25428,17415,12911,11431,10780,9838,9559,15778,15272,15171,8894,384,353,191,179,180,182,164,150,1438,1420,1932,1931,5649,6339,5078,4744,11038,11143,10791,7324,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,-9,0,--,--,--,--,--,--,--,--,--,0,
