报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2043825,1643987,1467881,2016066,1373678,1094495,1444320,1331551,1367139,977581,829587,717595,674650,664301,782559,916161,618032,664819,773352,462897,565188,627123,546612,524349,595452,381271,285659,405634,323594,265443,238539,244114,309760,189885,280561,434138,368307,150013,222948,463304,334850,235687,227457,84603,82677,78078,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),13716,13728,19529,18634,19203,14114,8855,8374,13992,21038,21702,21783,12048,12716,10875,11753,11918,14317,12154,13552,11276,13226,10660,10555,8260,11188,9819,13170,14098,12371,12276,12522,12930,11424,1337,1009,4533,3640,6113,7538,8932,8564,10142,7587,5200,5,
衍生金融资产(万元),9919,1788,10800,6822,8957,2548,933,384,449,398,2910,1632,647,39,1038,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),170617,270137,182580,228729,125863,124349,67479,65674,87062,115767,81737,112775,112222,160512,125305,157438,181344,213530,148041,119323,112099,143356,141156,125390,128674,189923,133784,49368,51210,43331,40333,40332,23076,15868,13508,20391,18708,15997,30904,28375,29144,52449,22621,19922,19712,18874,
应收账款(万元),535964,326967,470729,442701,398534,322374,348129,334551,308557,286140,382745,387663,323692,298325,602469,613980,435064,485147,287964,307614,263286,178031,318713,302706,222774,182528,215179,214754,200119,156503,135689,138746,130272,80775,105557,104352,104976,62425,102747,84276,101367,60469,97984,75274,58895,41906,
预付款项(万元),1915528,1859670,2576103,1503542,2011041,1423444,1063428,1022273,959547,808605,925283,728014,966065,1012009,1142436,1055319,1025827,754364,994304,767880,969459,646648,951143,831532,905318,558352,812398,694822,880999,483016,843036,718200,768063,466466,484219,334693,336982,217301,347318,337102,379401,229772,293244,269294,261654,139998,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收利息(万元),454,554,4589,5041,1833,148,14477,13723,8896,2126,4514,2796,982,1113,313,146,32,109,239,239,41,435,--,--,--,--,--,--,--,--,--,0,331,331,331,331,331,331,--,--,--,0,--,--,1,0,
应收股利(万元),--,--,1617,1617,--,--,1666,1666,--,--,2351,2351,--,--,--,--,--,--,--,--,--,--,--,--,--,--,420,420,420,420,--,0,--,0,784,784,784,784,--,--,--,0,--,--,30,0,
其他应收款(万元),1414511,1468594,1196607,1269022,1055019,881186,803514,317340,223451,227778,396033,303605,323508,258535,262824,253707,657208,311011,234750,393249,193423,180180,126952,157796,137979,145234,112644,103947,124389,145510,156084,94919,88633,81983,138352,63155,47305,30609,32152,35094,32863,35196,54669,26559,44881,17412,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
