报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),36919,40371,88893,66776,73463,71407,83209,78950,77168,76393,81907,83320,90763,91256,84117,94147,84439,91225,87790,14280,12870,12369,26780,8595,17489,15692,23419,24156,27194,32884,39327,31767,34051,40725,45896,44505,6830,6100,5525,4907,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收票据(万元),2429,2479,3064,1310,1962,1364,2943,2575,871,1788,2979,2144,2726,2345,1662,2191,1499,701,696,188,342,4363,4714,1091,125,6894,9101,552,127,1800,415,30,127,261,242,125,355,215,3,330,
应收账款(万元),51467,51787,56749,51673,53806,48361,46579,45575,46916,43913,47605,44965,42670,38952,45786,37684,38242,40280,41097,38186,38148,33789,34646,37576,35371,33570,32772,24179,18619,14383,15778,11849,11046,8115,9534,5941,5839,6759,5284,3207,
预付款项(万元),7491,3543,663,3712,2513,2221,1114,3258,2868,1229,1430,3580,5036,2985,2207,3067,3341,2926,1825,3269,3463,3041,2307,2274,1579,1912,1239,2971,3659,1633,1259,2250,1715,1583,999,509,833,1430,1015,843,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
其他应收款(万元),3323,2993,2355,2011,2333,1987,1857,1244,1288,1112,821,1028,1006,887,4771,1255,1202,1655,1766,1583,1686,1467,1033,1056,911,1105,997,468,410,1457,352,1260,1232,1620,321,489,436,346,116,112,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
存货(万元),23886,19786,19382,21049,16708,17268,17617,20472,20565,22493,21970,20319,18588,18734,18013,25564,23617,20702,18041,22263,17400,15643,14809,12831,10797,7811,6446,7674,8818,9447,7210,8454,8340,8471,6077,7377,6640,5553,4526,3821,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
其他流动资产(万元),35026,29826,464,1277,1552,1233,758,508,497,1625,530,1715,1582,1491,591,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
流动资产合计(万元),160540,150785,171571,147807,152338,143842,154077,152583,150173,148553,157242,157070,162371,156650,157146,163906,152340,157488,151215,79769,73908,70673,84289,63423,66272,66985,73975,60000,58828,61604,64341,55610,56511,60775,63068,58945,20933,20403,16469,13219,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
可供出售金融资产(万元),3537,3537,3537,15000,15000,15000,15000,13000,13000,12000,5000,--,450,225,500,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
长期股权投资(万元),7737,8026,8347,15668,15860,16098,16428,16951,16656,13864,13249,7736,4394,4447,--,500,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
固定资产原值(万元),22431,--,22296,--,15955,--,15690,--,15868,--,15838,--,15830,--,15795,--,15732,--,15725,--,14605,--,14582,--,14345,--,7134,--,6679,--,6257,--,4045,--,3929,--,3683,3603,--,--,
累计折旧(万元),12378,--,12048,--,11691,--,10594,--,9846,--,8883,--,7923,--,6910,--,5876,--,4836,--,3934,--,2996,--,2154,--,1940,--,1603,--,1626,--,1479,--,1339,--,1237,1127,--,--,
