报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),11897,13273,30865,62119,51550,50270,38437,30150,21208,19656,20302,9636,4513,4988,9565,2514,11985,6655,4175,8530,1983,5457,2507,4332,796,58808,13476,3435,7167,8917,10323,7986,5667,5681,5076,8276,18229,18021,18197,18586,24116,22625,14724,9553,8639,19276,19922,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,7,622,--,--,--,--,--,--,--,--,--,--,--,--,--,119,--,36,115,4,22,3,--,4,131,--,--,0,--,0,0,0,--,--,--,0,--,0,--,0,687,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,--,--,--,--,
应收票据(万元),53924,37183,39880,59884,54437,46542,47568,50095,46824,39282,37493,40894,42328,29183,21109,53516,47194,42964,51136,45239,45418,22995,18374,16434,12443,9047,17601,12301,6763,5318,8051,13481,8382,8589,5002,2869,657,444,770,1896,389,1919,1759,751,225,716,267,
应收账款(万元),6,4,3,138,97,96,16,129,146,165,79,197,169,223,187,797,847,447,4632,6782,7653,8063,7516,9438,8875,8632,8646,8753,7926,9753,6821,10614,6969,6128,3684,6483,4478,5772,2672,5505,3727,8321,2903,5193,4472,8714,3415,
预付款项(万元),766,596,138,596,455,460,240,290,257,848,103,324,601,183,74,568,1559,461,188,1449,1151,949,597,3283,1998,2884,415,3338,1860,1919,1271,5020,5636,5837,7074,12244,23119,23223,18234,36631,34158,23095,20736,5278,3735,5230,13485,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,--,0,--,--,
