报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),241008,269019,242439,197378,260983,254031,235576,264083,288061,523237,143540,135925,163300,160790,215568,219316,219908,182953,119361,168425,89910,114733,140479,191423,165840,85490,100385,82223,112052,97456,109608,169437,210876,82893,112814,159224,158001,78951,61148,59568,22023,16264,16163,63767,39061,44761,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,10890,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),317,544,564,15,60,140,--,140,505,350,204,1138,1460,785,310,30,55,140,610,24,29,466,340,100,5,95,--,5,50,90,--,170,490,21,40,75,378,38,20,106,160,142,30,10,--,0,
应收账款(万元),55436,56844,53816,57479,54135,49072,37623,29945,29726,43737,26044,13294,14387,16953,16229,18680,17122,17588,17858,18391,14682,14047,15855,13335,9787,8365,7862,7674,6524,6642,4250,4974,7485,10802,3490,3650,3877,5223,7856,9154,9637,7110,4298,5084,3486,4335,
预付款项(万元),82060,77622,78111,76227,71522,67042,83955,80532,70761,67744,43965,36823,34277,37722,56609,47663,41235,37725,40694,41050,43606,41693,45806,41419,54701,40597,66422,60843,39753,44945,29439,36023,69098,19907,64735,32027,37066,27710,28278,24724,40188,33852,33066,31988,20423,22257,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),236,1165,1803,632,110,509,100,839,844,786,124,266,2429,2963,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,98,--,0,
